Année;Niveau;Type;Ancien Code Officiel;Code Courant Officiel
2025;COM;commune;64177;64177
2025;COM;commune;53242;53242
2025;COM;commune;08185;08185
2025;COM;commune;49343;49343
2025;COM;commune;65116;65116
2025;COM;commune;07063;07063
2025;COM;commune;16376;16192
2025;COM;commune;23193;23193
2025;COM;commune;68095;68095
2025;COM;commune;91519;91519
2025;COM;commune;26346;26346
2025;COM;commune;57364;57364
2025;COM;commune;21322;21322
2025;COM;commune;84141;84141
2025;COM;commune;69004;69004
2025;COM;commune;02310;02310
2025;COM;commune;25376;25376
2025;COM;commune;26184;26210
2025;COM;commune;51220;51220
2025;COM;commune;41286;41286
2025;COM;commune;30342;30342
2025;COM;commune;38555;38555
2025;COM;commune;63186;63186
2025;COM;commune;25093;25093
2025;COM;commune;26008;26008
2025;COM;commune;35284;35284
2025;COM;commune;88309;88309
2025;COM;commune;2B152;2B152
2025;COM;commune;69292;69292
2025;COM;commune;47223;47223
2025;COM;commune;11404;11404
2025;COM;commune;38509;38509
2025;COM;commune;24552;24552
2025;COM;commune;34085;34085
2025;COM;commune;17117;17117
2025;COM;commune;15021;15021
2025;COM;commune;67447;67447
2025;COM;commune;33525;33525
2025;COM;commune;50149;50149
2025;COM;commune;08289;08289
2025;COM;commune;84020;84020
2025;COM;commune;86298;86298
2025;COM;commune;10137;10137
2025;COM;commune;74293;74293
2025;COM;commune;35287;35287
2025;COM;commune;74182;74010
2025;COM;commune;76640;76640
2025;COM;commune;78030;78030
2025;COM;commune;27088;27049
2025;COM;commune;49041;49041
2025;COM;commune;68140;68140
2025;COM;commune;85244;85244
2025;COM;commune;17100;17100
2025;COM;commune;27336;27336
2025;COM;commune;35092;35092
2025;COM;commune;03299;03299
2025;COM;commune;59453;59453
2025;COM;commune;67272;67272
2025;COM;commune;30340;30340
2025;COM;commune;32116;32116
2025;COM;commune;70347;70347
2025;COM;commune;47039;47039
2025;COM;commune;72225;72225
2025;COM;commune;11143;11143
2025;COM;commune;14662;14357
2025;COM;commune;76210;76210
2025;COM;commune;89222;89222
2025;COM;commune;50350;50350
2025;COM;commune;71261;71261
2025;COM;commune;91215;91215
2025;COM;commune;97421;97421
2025;COM;commune;38235;38235
2025;COM;commune;16120;16120
2025;COM;commune;92009;92009
2025;COM;commune;76637;76637
2025;COM;commune;33094;33094
2025;COM;commune;61249;61375
2025;COM;commune;15263;15263
2025;COM;commune;71251;71251
2025;COM;commune;25235;25235
2025;COM;commune;81100;81100
2025;COM;commune;61145;61145
2025;COM;commune;90059;90059
2025;COM;commune;62614;62614
2025;COM;commune;25621;25621
2025;COM;commune;51476;51476
2025;COM;commune;76451;76451
2025;COM;commune;80142;80142
2025;COM;commune;07128;07128
2025;COM;commune;34060;34060
2025;COM;commune;35264;35264
2025;COM;commune;70426;70426
2025;COM;commune;64122;64122
2025;COM;commune;09074;09074
2025;COM;commune;76063;76063
2025;COM;commune;40048;40243
2025;COM;commune;94004;94004
2025;COM;commune;61425;61425
2025;COM;commune;14702;14475
2025;COM;commune;97224;97224
2025;COM;commune;51407;51407
2025;COM;commune;89136;89136
2025;COM;commune;77397;77397
2025;COM;commune;02653;02653
2025;COM;commune;42315;42315
2025;COM;commune;24235;24253
2025;COM;commune;47077;47077
2025;COM;commune;56105;56105
2025;COM;commune;80011;80011
2025;COM;commune;40063;40063
2025;COM;commune;24114;24114
2025;COM;commune;59059;59059
2025;COM;commune;21533;21533
2025;COM;commune;73267;73267
2025;COM;commune;31432;31432
2025;COM;commune;53235;53235
2025;COM;commune;86063;86063
2025;COM;commune;56090;56090
2025;COM;commune;28206;28206
2025;COM;commune;25233;25233
2025;COM;commune;05037;05037
2025;COM;commune;33432;33432
2025;COM;commune;80503;80503
2025;COM;commune;72131;72131
2025;COM;commune;26269;26269
2025;COM;commune;11232;11232
2025;COM;commune;72102;72102
2025;COM;commune;55054;55054
2025;COM;commune;77427;77427
2025;COM;commune;26381;26381
2025;COM;commune;74083;74083
2025;COM;commune;67049;67049
2025;DEP;département;11;11
2025;DEP;collectivité d'outre-mer;977;977
2025;COM;commune;57732;57732
2025;COM;commune;21569;21569
2025;COM;commune;25287;25287
2025;COM;commune;10350;10350
2025;COM;commune;14272;14272
2025;COM;commune;50637;50637
2025;COM;commune;80411;80411
2025;COM;commune;39258;39258
2025;COM;commune;76611;76611
2025;COM;commune;55042;55042
2025;COM;commune;22321;22321
2025;COM;commune;74015;74015
2025;COM;commune;17092;17092
2025;COM;commune;46161;46161
2025;COM;commune;59018;59018
2025;COM;commune;48183;48009
2025;COM;commune;73041;73041
2025;COM;commune;60383;60383
2025;COM;commune;14515;14515
2025;COM;commune;25014;25014
2025;COM;commune;80721;80721
2025;COM;commune;05156;05156
2025;COM;commune;82128;82128
2025;COM;commune;32274;32274
2025;COM;commune;26206;26206
2025;COM;commune;35037;35037
2025;COM;commune;54475;54475
2025;COM;commune;27593;27593
2025;COM;commune;57017;57017
2025;COM;commune;59099;59099
2025;COM;commune;21561;21561
2025;COM;commune;27467;27467
2025;COM;commune;62600;62600
2025;COM;commune;36209;36209
2025;COM;commune;57574;57574
2025;COM;commune;26020;26020
2025;COM;commune;10302;10302
2025;COM;commune;30354;30354
2025;COM;commune;80237;80237
2025;COM;commune;70306;70306
2025;COM;commune;02822;02822
2025;COM;commune;24107;24107
2025;DEP;département;63;63
2025;COM;commune;03158;03158
2025;COM;commune;64120;64120
2025;COM;commune;57356;57356
2025;COM;commune;62248;62248
2025;COM;commune;39431;39431
2025;COM;commune;11002;11002
2025;COM;commune;46227;46227
2025;COM;commune;17174;17174
2025;COM;commune;03084;03084
2025;COM;commune;27052;27052
2025;COM;commune;81104;81104
2025;COM;commune;19060;19060
2025;COM;commune;38095;38095
2025;COM;commune;74260;74260
2025;COM;commune;41230;41230
2025;COM;commune;94043;94043
2025;COM;commune;33437;33437
2025;COM;commune;31264;31264
2025;COM;commune;48038;48038
2025;COM;commune;71065;71065
2025;COM;commune;29089;29089
2025;COM;commune;07147;07147
2025;COM;commune;80125;80125
2025;COM;commune;01211;01211
2025;COM;commune;65045;65045
2025;COM;commune;55428;55428
2025;COM;commune;41121;41121
2025;COM;commune;61031;61486
2025;COM;commune;62635;62635
2025;COM;commune;54557;54557
2025;COM;commune;19044;19044
2025;COM;commune;73126;73006
2025;COM;commune;78344;78344
2025;COM;commune;24445;24445
2025;COM;commune;07173;07173
2025;COM;commune;68302;68302
2025;COM;commune;25379;25379
2025;COM;commune;07054;07054
2025;COM;commune;88142;88142
2025;COM;commune;80681;80681
2025;COM;commune;28293;28293
2025;COM;commune;57691;57691
2025;COM;commune;82139;82139
2025;COM;commune;15182;15182
2025;COM;commune;57521;57521
2025;COM;commune;31287;31287
2025;COM;commune;71085;71085
2025;COM;commune;63183;63183
2025;COM;commune;49344;49344
2025;COM;commune;65442;65442
2025;COM;commune;12013;12013
2025;COM;commune;80707;80707
2025;COM;commune;56087;56087
2025;COM;commune;80799;80799
2025;COM;commune;02428;02428
2025;COM;commune;54526;54526
2025;COM;commune;37085;37085
2025;COM;commune;46265;46265
2025;COM;commune;08405;08405
2025;COM;commune;16320;16320
2025;COM;commune;46252;46252
2025;COM;commune;60197;60197
2025;COM;commune;26371;26289
2025;COM;commune;67115;67115
2025;COM;commune;53093;53093
2025;COM;commune;42146;42146
2025;COM;commune;49089;49089
2025;COM;commune;63445;63445
2025;COM;commune;77008;77008
2025;COM;commune;54029;54029
2025;COM;commune;45255;45255
2025;COM;commune;55158;55158
2025;COM;commune;39420;39420
2025;COM;commune;01347;01347
2025;COM;commune;02018;02018
2025;COM;commune;50598;50598
2025;COM;commune;26167;26167
2025;COM;commune;80346;80346
2025;COM;commune;64386;64386
2025;COM;commune;08138;08138
2025;COM;commune;38087;38087
2025;COM;commune;10257;10257
2025;COM;commune;67248;67248
2025;COM;commune;24370;24370
2025;COM;commune;81168;81168
2025;COM;commune;60283;60283
2025;COM;commune;70094;70094
2025;COM;commune;64535;64535
2025;COM;commune;63420;63420
2025;COM;commune;15059;15059
2025;COM;commune;2A133;2A133
2025;COM;commune;67336;67336
2025;COM;commune;58195;58195
2025;COM;commune;24198;24064
2025;COM;commune;62494;62494
2025;COM;commune;95388;95388
2025;COM;commune;23067;23067
2025;COM;commune;80139;80139
2025;COM;commune;48062;48105
2025;COM;commune;34063;34063
2025;COM;commune;30120;30120
2025;COM;commune;49076;49076
2025;COM;commune;80656;80656
2025;COM;commune;37043;37043
2025;COM;commune;19287;19287
2025;COM;commune;35244;35244
2025;COM;commune;27465;27465
2025;COM;commune;32142;32142
2025;COM;commune;55289;55289
2025;COM;commune;61337;61309
2025;COM;commune;84005;84005
2025;COM;commune;08020;08020
2025;COM;commune;18250;18250
2025;COM;commune;25243;25243
2025;COM;commune;62314;62314
2025;COM;commune;55497;55497
2025;COM;commune;29133;29133
2025;COM;commune;42123;42123
2025;COM;commune;81326;81326
2025;COM;commune;08347;08347
2025;COM;commune;08025;08025
2025;COM;commune;59156;59156
2025;COM;commune;41200;41200
2025;COM;commune;76437;76437
2025;COM;commune;25313;25313
2025;COM;commune;80575;80575
2025;COM;commune;88411;88411
2025;COM;commune;51371;51371
2025;COM;commune;90083;90083
2025;COM;commune;06097;06097
2025;COM;commune;17310;17310
2025;COM;commune;27118;27118
2025;COM;commune;60520;60520
2025;COM;commune;21210;21210
2025;COM;commune;62435;62435
2025;COM;commune;30308;30308
2025;COM;commune;72223;72223
2025;COM;commune;54209;54209
2025;COM;commune;09281;09281
2025;COM;commune;10235;10235
2025;COM;commune;24476;24476
2025;COM;commune;08310;08310
2025;COM;commune;62142;62142
2025;COM;commune;25265;25265
2025;COM;commune;14207;14207
2025;COM;commune;12141;12141
2025;COM;commune;54182;54182
2025;COM;commune;41115;41115
2025;COM;commune;79264;79174
2025;COM;commune;51088;51088
2025;COM;commune;26332;26332
2025;COM;commune;57040;57040
2025;COM;commune;09221;09221
2025;COM;commune;34169;34169
2025;COM;commune;51140;51140
2025;COM;commune;68056;68056
2025;COM;commune;71541;71541
2025;COM;commune;80285;80285
2025;DEP;département;48;48
2025;COM;commune;17130;17130
2025;COM;commune;65117;65117
2025;COM;commune;89344;89344
2025;COM;commune;70513;70513
2025;COM;commune;16028;16028
2025;COM;commune;74086;74086
2025;COM;commune;58101;58101
2025;COM;commune;65044;65044
2025;COM;commune;40195;40195
2025;COM;commune;17312;17312
2025;COM;commune;65322;65322
2025;COM;commune;89091;89091
2025;COM;commune;57355;57355
2025;COM;commune;69135;69135
2025;COM;commune;73321;73257
2025;COM;commune;27136;27136
2025;COM;commune;31275;31275
2025;COM;commune;81280;81280
2025;COM;commune;35223;35223
2025;COM;commune;14158;14456
2025;COM;commune;72025;72025
2025;COM;commune;56044;56044
2025;COM;commune;30110;30110
2025;COM;commune;50215;50215
2025;COM;commune;38422;38422
2025;COM;commune;59204;59204
2025;COM;commune;22007;22055
2025;COM;commune;77317;77317
2025;COM;commune;64332;64332
2025;COM;commune;01349;01349
2025;COM;commune;59138;59138
2025;COM;commune;52006;52006
2025;COM;commune;55383;55383
2025;COM;commune;57047;57047
2025;COM;commune;43071;43071
2025;COM;commune;79157;79157
2025;COM;commune;45080;45080
2025;COM;commune;2B221;2B221
2025;COM;commune;29301;29301
2025;COM;commune;70494;70494
2025;COM;commune;09177;09177
2025;COM;commune;80469;80469
2025;COM;commune;37273;37273
2025;COM;commune;64337;64337
2025;COM;commune;78677;78677
2025;COM;commune;76272;76272
2025;COM;commune;22241;22241
2025;COM;commune;07017;07017
2025;COM;commune;15106;15106
2025;COM;commune;59242;59242
2025;COM;commune;15187;15187
2025;COM;commune;30112;30112
2025;COM;commune;49366;49248
2025;COM;commune;77455;77455
2025;COM;commune;89007;89007
2025;COM;commune;39064;39576
2025;COM;commune;46301;46301
2025;COM;commune;60630;60630
2025;COM;commune;44113;44113
2025;COM;commune;89364;89364
2025;COM;commune;26317;26317
2025;COM;commune;76106;76106
2025;COM;commune;09289;09289
2025;COM;commune;71471;71471
2025;COM;commune;27690;27690
2025;COM;commune;41180;41180
2025;COM;commune;06073;06073
2025;COM;commune;08034;08034
2025;COM;commune;64186;64186
2025;COM;commune;53178;53178
2025;COM;commune;17459;17459
2025;COM;commune;62241;62241
2025;COM;commune;14077;14077
2025;COM;commune;59580;59580
2025;COM;commune;21239;21239
2025;COM;commune;44045;44045
2025;COM;commune;21552;21552
2025;COM;commune;27474;27474
2025;COM;commune;80080;80080
2025;COM;commune;14134;14134
2025;COM;commune;49342;49373
2025;COM;commune;24082;24082
2025;COM;commune;15171;15171
2025;COM;commune;73045;73003
2025;COM;commune;89360;89360
2025;COM;commune;22028;22028
2025;COM;commune;26003;26003
2025;COM;commune;19281;19281
2025;COM;commune;30039;30039
2025;COM;commune;01074;01074
2025;COM;commune;60254;60254
2025;COM;commune;65383;65383
2025;COM;commune;35050;35050
2025;COM;commune;14732;14732
2025;COM;commune;70222;70222
2025;COM;commune;24509;24509
2025;COM;commune;07198;07198
2025;COM;commune;80535;80535
2025;COM;commune;37231;37231
2025;COM;commune;28358;28358
2025;COM;commune;46236;46236
2025;COM;commune;18122;18122
2025;COM;commune;25582;25582
2025;COM;commune;86067;86082
2025;COM;commune;24148;24148
2025;COM;commune;25157;25157
2025;COM;commune;37184;37184
2025;COM;commune;51647;51647
2025;COM;commune;62170;62170
2025;COM;commune;54301;54301
2025;COM;commune;67362;67362
2025;COM;commune;27458;27458
2025;COM;commune;34126;34126
2025;COM;commune;70143;70143
2025;COM;commune;94042;94042
2025;COM;commune;57563;57563
2025;COM;commune;78481;78481
2025;COM;commune;97303;97303
2025;COM;commune;34052;34052
2025;COM;commune;26182;26182
2025;COM;commune;86094;86094
2025;COM;commune;78208;78208
2025;COM;commune;16094;16023
2025;COM;commune;64329;64329
2025;COM;commune;34300;34300
2025;COM;commune;22024;22024
2025;COM;commune;70293;70293
2025;COM;commune;88398;88398
2025;COM;commune;59338;59338
2025;COM;commune;76096;76096
2025;COM;commune;30132;30132
2025;COM;commune;49215;49215
2025;COM;commune;76012;76012
2025;COM;commune;64493;64493
2025;COM;commune;52335;52335
2025;COM;commune;89404;89404
2025;COM;commune;79061;79061
2025;COM;commune;33394;33394
2025;COM;commune;45005;45005
2025;COM;commune;01301;01301
2025;COM;commune;24261;24261
2025;COM;commune;81103;81103
2025;COM;commune;60160;60160
2025;COM;commune;21606;21606
2025;COM;commune;54345;54345
2025;COM;commune;62857;62857
2025;DEP;département;87;87
2025;COM;commune;58116;58116
2025;COM;commune;62619;62619
2025;COM;commune;02340;02340
2025;COM;commune;63444;63444
2025;COM;commune;46121;46121
2025;COM;commune;47129;47129
2025;COM;commune;60285;60285
2025;COM;commune;60239;60239
2025;COM;commune;22324;22324
2025;COM;commune;48170;48170
2025;COM;commune;57444;57444
2025;COM;commune;82015;82015
2025;COM;commune;56132;56132
2025;COM;commune;60612;60612
2025;COM;commune;14653;14174
2025;COM;commune;54462;54462
2025;COM;commune;23257;23257
2025;COM;commune;67273;67273
2025;COM;commune;45340;45340
2025;COM;commune;47015;47015
2025;COM;commune;31302;31302
2025;COM;commune;17349;17349
2025;COM;commune;33125;33125
2025;COM;commune;62871;62871
2025;COM;commune;44018;44018
2025;COM;commune;13055;13055
2025;COM;commune;25131;25131
2025;COM;commune;21135;21135
2025;COM;commune;80830;80155
2025;COM;commune;48165;48165
2025;COM;commune;88447;88447
2025;COM;commune;54518;54518
2025;COM;commune;41101;41101
2025;COM;commune;62519;62519
2025;COM;commune;73137;73137
2025;COM;commune;10209;10209
2025;COM;commune;50148;50148
2025;COM;commune;82090;82090
2025;COM;commune;12008;12008
2025;COM;commune;01116;01116
2025;COM;commune;57102;57102
2025;COM;commune;76144;76144
2025;COM;commune;33071;33071
2025;COM;commune;53066;53066
2025;COM;commune;21131;21131
2025;COM;commune;60292;60292
2025;COM;commune;77018;77018
2025;COM;commune;09250;09250
2025;COM;commune;71060;71060
2025;COM;commune;30180;30180
2025;COM;commune;76250;76250
2025;COM;commune;46138;46138
2025;COM;commune;57274;57274
2025;COM;commune;76473;76473
2025;COM;commune;74186;74186
2025;COM;commune;35163;35163
2025;COM;commune;39506;39290
2025;COM;commune;16042;16042
2025;COM;commune;10327;10327
2025;COM;commune;57273;57273
2025;COM;commune;14257;14257
2025;COM;commune;29216;29216
2025;COM;commune;51229;51229
2025;COM;commune;76213;76213
2025;COM;commune;76414;76414
2025;COM;commune;91441;91441
2025;COM;commune;57548;57548
2025;COM;commune;49313;49218
2025;COM;commune;24258;24312
2025;COM;commune;57493;57493
2025;COM;commune;19100;19100
2025;COM;commune;80211;80211
2025;COM;commune;14473;14473
2025;COM;commune;17147;17147
2025;COM;commune;57700;57700
2025;COM;commune;52180;52411
2025;COM;commune;65391;65391
2025;COM;commune;97606;97606
2025;COM;commune;89299;89299
2025;COM;commune;02148;02148
2025;COM;commune;67271;67271
2025;COM;commune;10080;10080
2025;COM;commune;89300;89300
2025;COM;commune;70275;70275
2025;COM;commune;09005;09005
2025;COM;commune;38348;38348
2025;COM;commune;60233;60233
2025;COM;commune;55117;55117
2025;COM;commune;65080;65080
2025;COM;commune;27499;27049
2025;COM;commune;39008;39008
2025;COM;commune;08484;08484
2025;COM;commune;46200;46200
2025;COM;commune;64472;64472
2025;COM;commune;92044;92044
2025;COM;commune;85061;85061
2025;COM;commune;60402;60402
2025;COM;commune;36017;36017
2025;COM;commune;84062;84062
2025;COM;commune;02229;02229
2025;COM;commune;21567;21567
2025;COM;commune;27141;27141
2025;COM;commune;65003;65003
2025;COM;commune;76729;76041
2025;COM;commune;73181;73181
2025;COM;commune;42299;42299
2025;COM;commune;12021;12021
2025;COM;commune;24018;24018
2025;COM;commune;38276;38276
2025;COM;commune;69236;69236
2025;COM;commune;76620;76620
2025;COM;commune;89152;89152
2025;COM;commune;39531;39531
2025;COM;commune;82176;82176
2025;COM;commune;60247;60247
2025;COM;commune;84133;84133
2025;COM;commune;59624;59624
2025;COM;commune;12085;12085
2025;COM;commune;94034;94034
2025;COM;commune;09012;09012
2025;COM;commune;26276;26276
2025;COM;commune;85044;85009
2025;COM;commune;09132;09132
2025;COM;commune;35115;35115
2025;COM;commune;21069;21069
2025;COM;commune;48093;48027
2025;COM;commune;54325;54325
2025;COM;commune;91691;91691
2025;COM;commune;33472;33472
2025;COM;commune;05145;05145
2025;COM;commune;78402;78402
2025;COM;commune;45101;45101
2025;COM;commune;65336;65336
2025;COM;commune;58026;58026
2025;COM;commune;02360;02360
2025;COM;commune;60482;60482
2025;COM;commune;78383;78383
2025;COM;commune;02452;02452
2025;COM;commune;88265;88265
2025;COM;commune;01052;01052
2025;COM;commune;87191;87191
2025;COM;commune;39489;39489
2025;COM;commune;78623;78623
2025;COM;commune;61403;61294
2025;COM;commune;10266;10266
2025;COM;commune;03312;03312
2025;COM;commune;14672;14672
2025;COM;commune;47130;47130
2025;COM;commune;04216;04216
2025;COM;commune;15222;15222
2025;COM;commune;47071;47071
2025;COM;commune;19132;19132
2025;COM;commune;92078;92078
2025;COM;commune;65354;65354
2025;COM;commune;21532;21532
2025;COM;commune;62817;62817
2025;COM;commune;37049;37049
2025;COM;commune;42304;42304
2025;COM;commune;02827;02827
2025;COM;commune;50398;50398
2025;COM;commune;76326;76618
2025;COM;commune;23062;23062
2025;COM;commune;71424;71424
2025;COM;commune;38163;38163
2025;COM;commune;31364;31364
2025;COM;commune;71310;71310
2025;COM;commune;29085;29085
2025;COM;commune;57043;57043
2025;COM;commune;32301;32301
2025;COM;commune;66026;66026
2025;COM;commune;10401;10401
2025;COM;commune;43031;43031
2025;COM;commune;25016;25016
2025;COM;commune;55217;55217
2025;COM;commune;54392;54392
2025;COM;commune;59149;59149
2025;COM;commune;49247;49247
2025;COM;commune;80770;80770
2025;COM;commune;55302;55302
2025;COM;commune;08486;08486
2025;COM;commune;57131;57131
2025;COM;commune;29182;29182
2025;COM;commune;16351;16233
2025;COM;commune;58094;58094
2025;COM;commune;70533;70533
2025;COM;commune;42087;42087
2025;COM;commune;55049;55049
2025;COM;commune;70013;70013
2025;COM;commune;53032;53228
2025;COM;commune;50569;50569
2025;COM;commune;35039;35039
2025;COM;commune;41016;41016
2025;COM;commune;62465;62465
2025;COM;commune;03142;03142
2025;COM;commune;86125;86125
2025;COM;commune;25065;25065
2025;COM;commune;63299;63299
2025;COM;commune;81206;81206
2025;COM;commune;80738;80738
2025;COM;commune;61322;61322
2025;COM;commune;12269;12269
2025;COM;commune;35105;35105
2025;COM;commune;24134;24134
2025;COM;commune;02586;02586
2025;COM;commune;39422;39422
2025;COM;commune;23071;23071
2025;COM;commune;64528;64528
2025;COM;commune;02591;02591
2025;COM;commune;21576;21576
2025;COM;commune;24452;24452
2025;COM;commune;62308;62308
2025;COM;commune;76392;76392
2025;COM;commune;33316;33316
2025;COM;commune;58033;58033
2025;COM;commune;19046;19046
2025;COM;commune;01177;01177
2025;COM;commune;31035;31035
2025;COM;commune;21085;21085
2025;COM;commune;22280;22280
2025;COM;commune;54251;54251
2025;COM;commune;62288;62288
2025;COM;commune;27638;27638
2025;COM;commune;60444;60444
2025;COM;commune;76411;76411
2025;COM;commune;27533;27533
2025;COM;commune;34170;34170
2025;COM;commune;34261;34261
2025;COM;commune;86286;86286
2025;COM;commune;58306;58306
2025;COM;commune;07114;07114
2025;COM;commune;49005;49176
2025;COM;commune;87128;87128
2025;COM;commune;26241;26241
2025;COM;commune;97352;97352
2025;COM;commune;28053;28053
2025;COM;commune;45189;45189
2025;COM;commune;32111;32111
2025;COM;commune;04222;04222
2025;COM;commune;40121;40121
2025;COM;commune;33277;33277
2025;COM;commune;87104;87104
2025;COM;commune;22037;22037
2025;COM;commune;31496;31496
2025;COM;commune;28066;28127
2025;COM;commune;52227;52227
2025;COM;commune;24364;24364
2025;COM;commune;2B005;2B005
2025;COM;commune;79316;79316
2025;COM;commune;91228;91228
2025;COM;commune;70477;70477
2025;COM;commune;81246;81246
2025;COM;commune;18194;18194
2025;COM;commune;62530;62530
2025;COM;commune;59386;59386
2025;COM;commune;59045;59045
2025;COM;commune;51168;51168
2025;COM;commune;08259;08259
2025;COM;commune;32084;32084
2025;COM;commune;23159;23159
2025;COM;commune;28349;28349
2025;COM;commune;55025;55025
2025;COM;commune;77442;77442
2025;COM;commune;72312;72312
2025;COM;commune;88019;88019
2025;COM;commune;21208;21208
2025;COM;commune;09104;09104
2025;COM;commune;50298;50298
2025;COM;commune;91634;91634
2025;COM;commune;10061;10061
2025;COM;commune;62652;62652
2025;COM;commune;46307;46307
2025;COM;commune;30237;30237
2025;COM;commune;76330;76330
2025;COM;commune;69172;69172
2025;COM;commune;64089;64089
2025;COM;commune;11124;11124
2025;COM;commune;01096;01096
2025;COM;commune;16291;16291
2025;COM;commune;26382;26382
2025;COM;commune;02179;02179
2025;COM;commune;70278;70278
2025;COM;commune;66114;66114
2025;COM;commune;89354;89354
2025;COM;commune;2A048;2A048
2025;COM;commune;76657;76657
2025;COM;commune;80016;80016
2025;COM;commune;63308;63308
2025;ARM;arrondissement municipal;69389;69389
2025;COM;commune;08222;08222
2025;COM;commune;95213;95213
2025;COM;commune;78317;78317
2025;COM;commune;52129;52129
2025;COM;commune;52350;52350
2025;COM;commune;64193;64193
2025;COM;commune;26075;26075
2025;COM;commune;03146;03146
2025;COM;commune;22045;22045
2025;COM;commune;50476;50476
2025;COM;commune;77407;77407
2025;COM;commune;53156;53156
2025;COM;commune;88045;88045
2025;COM;commune;67133;67133
2025;COM;commune;42149;42149
2025;COM;commune;52507;52507
2025;COM;commune;09003;09003
2025;COM;commune;65402;65402
2025;COM;commune;14598;14598
2025;COM;commune;64557;64557
2025;COM;commune;07261;07261
2025;COM;commune;83136;83136
2025;COM;commune;90006;90006
2025;COM;commune;65156;65156
2025;COM;commune;02826;02826
2025;COM;commune;88374;88374
2025;COM;commune;28052;28052
2025;COM;commune;63325;63325
2025;COM;commune;37102;37123
2025;COM;commune;27678;27678
2025;COM;commune;54348;54348
2025;COM;commune;11037;11037
2025;COM;commune;27265;27679
2025;COM;commune;28034;28034
2025;COM;commune;24423;24423
2025;COM;commune;58041;58041
2025;COM;commune;29160;29160
2025;COM;commune;64367;64367
2025;COM;commune;01213;01213
2025;COM;commune;51429;51429
2025;COM;commune;94081;94081
2025;COM;commune;25171;25171
2025;COM;commune;72158;72158
2025;COM;commune;40176;40176
2025;COM;commune;49254;49080
2025;COM;commune;46127;46127
2025;COM;commune;84136;84136
2025;COM;commune;31047;31047
2025;COM;commune;41239;41239
2025;COM;commune;32405;32405
2025;COM;commune;61015;61015
2025;COM;commune;72085;72085
2025;COM;commune;31088;31088
2025;COM;commune;77265;77265
2025;COM;commune;01071;01071
2025;COM;commune;03207;03207
2025;COM;commune;71412;71412
2025;COM;commune;17091;17091
2025;COM;commune;02323;02323
2025;COM;commune;25500;25500
2025;COM;commune;76387;76387
2025;COM;commune;72100;72100
2025;COM;commune;45076;45076
2025;COM;commune;02667;02667
2025;COM;commune;82006;82006
2025;COM;commune;54396;54396
2025;COM;commune;66146;66146
2025;COM;commune;55009;55009
2025;COM;commune;49238;49323
2025;COM;commune;50528;50528
2025;COM;commune;76653;76653
2025;COM;commune;77268;77268
2025;COM;commune;12134;12134
2025;COM;commune;25590;25590
2025;COM;commune;34007;34007
2025;COM;commune;70255;70255
2025;COM;commune;60631;60631
2025;COM;commune;55321;55321
2025;COM;commune;03061;03061
2025;COM;commune;42047;42047
2025;COM;commune;60405;60405
2025;COM;commune;25038;25038
2025;COM;commune;68222;68222
2025;COM;commune;77336;77336
2025;COM;commune;88362;88362
2025;COM;commune;18269;18269
2025;COM;commune;10343;10343
2025;COM;commune;87105;87105
2025;COM;commune;63173;63173
2025;COM;commune;16322;16106
2025;COM;commune;80325;80325
2025;COM;commune;22109;22109
2025;COM;commune;22201;22201
2025;COM;commune;27486;27486
2025;COM;commune;80288;80288
2025;COM;commune;80792;80792
2025;COM;commune;67546;67546
2025;COM;commune;93064;93064
2025;COM;commune;21633;21633
2025;COM;commune;11021;11021
2025;COM;commune;61155;61324
2025;COM;commune;97311;97311
2025;COM;commune;51355;51355
2025;COM;commune;12214;12214
2025;COM;commune;54311;54311
2025;COM;commune;43096;43096
2025;COM;commune;89289;89289
2025;COM;commune;40333;40333
2025;COM;commune;02225;02225
2025;COM;commune;24582;24582
2025;COM;commune;72033;72219
2025;COM;commune;81230;81230
2025;COM;commune;50100;50487
2025;COM;commune;39505;39505
2025;COM;commune;16272;16272
2025;COM;commune;63188;63188
2025;COM;commune;2B333;2B333
2025;COM;commune;68341;68341
2025;COM;commune;14708;14708
2025;COM;commune;18190;18190
2025;COM;commune;39566;39018
2025;COM;commune;68377;68377
2025;COM;commune;21284;21284
2025;COM;commune;54171;54171
2025;COM;commune;23097;23097
2025;COM;commune;91602;91602
2025;COM;commune;55296;55296
2025;COM;commune;80122;80122
2025;COM;commune;02498;02498
2025;COM;commune;30091;30091
2025;COM;commune;62112;62112
2025;COM;commune;92032;92032
2025;COM;commune;78354;78354
2025;COM;commune;64189;64189
2025;COM;commune;52161;52161
2025;COM;commune;17325;17325
2025;COM;commune;02758;02758
2025;COM;commune;31503;31503
2025;COM;commune;83063;83063
2025;COM;commune;95395;95395
2025;COM;commune;32182;32182
2025;COM;commune;77450;77450
2025;COM;commune;59660;59660
2025;COM;commune;14036;14036
2025;COM;commune;34141;34141
2025;COM;commune;21586;21586
2025;COM;commune;18028;18028
2025;COM;commune;42104;42104
2025;COM;commune;29035;29035
2025;COM;commune;60009;60009
2025;COM;commune;70057;70057
2025;COM;commune;61434;61167
2025;COM;commune;28265;28265
2025;COM;commune;40328;40328
2025;COM;commune;42005;42005
2025;COM;commune;59069;59069
2025;COM;commune;41206;41206
2025;COM;commune;11006;11006
