;GeoPoint;Annee;Code_Officiel_Commune;latitude;longitude
15994;49.298695528109924, -0.4659556249389235;2025;14535;49.298695;-0.46595562
15995;49.40823913511859, 0.26764844349249634;2025;14536;49.408237;0.26764843
15996;49.08827676015674, -0.2831176609392287;2025;14554;49.088276;-0.28311765
15997;49.21764535294502, -0.013184642765701669;2025;14598;49.217644;-0.013184642
15998;49.23017804512248, -0.014547933082818291;2025;14606;49.23018;-0.014547933
15999;49.3026476472556, 0.22402475932448318;2025;14682;49.302647;0.22402476
16000;49.08492435732969, -0.5340762930121807;2025;14721;49.084923;-0.5340763
16001;44.959740753159316, 3.098246863587226;2025;15002;44.95974;3.0982468
16002;45.16857564369047, 2.3311451056086945;2025;15064;45.168575;2.331145
16003;44.01475665762516, 6.665336587154352;2025;04090;44.014755;6.6653366
16004;43.962461386438, 5.835883889847402;2025;04151;43.96246;5.835884
16005;43.91248940616586, 6.880349574825201;2025;04170;43.91249;6.8803496
16006;44.17003739028161, 5.747908938009556;2025;04199;44.170036;5.747909
16007;43.922554815942206, 6.368099747723268;2025;04204;43.922554;6.3680997
16008;43.86171052634573, 5.709299552925614;2025;04241;43.86171;5.7092996
16009;44.782070969030144, 6.472010000907695;2025;05006;44.78207;6.47201
16010;44.405900859969336, 5.7537114982772835;2025;05021;44.4059;5.7537117
16011;44.4596376267866, 5.521814120478591;2025;05024;44.459637;5.5218143
16012;44.28915685815169, 5.668116812287732;2025;05135;44.289158;5.668117
16013;44.459072663356324, 6.0444985799388995;2025;05170;44.459072;6.0444984
16014;43.98717185052266, 7.119553975656417;2025;06009;43.98717;7.119554
16015;44.12996974035113, 6.921375721803319;2025;06094;44.12997;6.9213758
16016;44.90028415532426, 4.317602916781184;2025;07012;44.900284;4.317603
16017;44.706669305578636, 4.750768591845733;2025;07022;44.70667;4.7507687
16018;44.86925540384068, 4.511900015206519;2025;07030;44.869255;4.5119
16019;44.56607027055625, 4.301940090051485;2025;07058;44.56607;4.30194
16020;44.79499173920291, 3.961513823202951;2025;07071;44.79499;3.9615138
16021;44.8339927283185, 4.651636931878742;2025;07083;44.833992;4.651637
16022;44.57301623833061, 4.246261905968528;2025;07109;44.573017;4.246262
16023;44.70457995884599, 4.307614046730334;2025;07111;44.70458;4.307614
16024;44.82313830213867, 4.074786242005396;2025;07119;44.82314;4.074786
16025;44.72243515527812, 4.594125738669018;2025;07186;44.722435;4.5941257
16026;44.44767990492987, 4.347653190373189;2025;07201;44.44768;4.3476534
16027;44.920524967701766, 4.590363471267827;2025;07214;44.920525;4.5903635
16028;45.25856292922079, 4.780237438521761;2025;07228;45.258564;4.7802377
16029;45.332567314036545, 4.663443555674159;2025;07243;45.33257;4.6634436
16030;44.955207349280094, 4.419026359473347;2025;07248;44.955208;4.4190264
16031;44.9409015280711, 4.824378304915028;2025;07281;44.940903;4.8243785
16032;44.392228210796794, 4.114704296497522;2025;07334;44.392227;4.114704
16033;49.82639002362978, 4.661252037432812;2025;08022;49.82639;4.661252
16034;49.571841167188374, 4.892941663652014;2025;08023;49.571842;4.8929415
16035;49.689890047260164, 4.697492961304462;2025;08076;49.68989;4.697493
16036;49.3823195213141, 4.617179357829771;2025;08077;49.38232;4.6171794
16037;49.4101586147284, 4.273460202221394;2025;08111;49.41016;4.2734604
16038;49.97271238523421, 4.6606124340232284;2025;08185;49.972713;4.6606126
16039;49.71002076287788, 4.6044583763516735;2025;08201;49.710022;4.6044583
16040;49.526423291646616, 4.18832565092491;2025;08225;49.526424;4.188326
16041;50.09851197395486, 4.733653864420799;2025;08226;50.09851;4.733654
16042;49.757066572230165, 4.979741541975511;2025;08232;49.757065;4.9797416
16043;49.56952144513944, 4.662701150317571;2025;08238;49.569523;4.662701
16044;49.76150175897946, 4.341522898391563;2025;08254;49.7615;4.3415227
16045;49.64599718017146, 4.612981665739448;2025;08305;49.645996;4.612982
16046;49.820100885010426, 4.753688815273809;2025;08328;49.820103;4.753689
16047;49.40545695728684, 4.582671566023352;2025;08351;49.405457;4.5826716
16048;49.69999385462075, 4.247562824188019;2025;08366;49.699993;4.247563
16049;49.45282464218316, 4.215373899263564;2025;08386;49.452824;4.215374
16050;49.5857254243236, 4.079798944314998;2025;08396;49.585724;4.079799
16051;49.538571262622206, 4.845129199804054;2025;08439;49.53857;4.845129
16052;49.47758971592943, 4.420929486816158;2025;08452;49.47759;4.4209294
16053;49.67718628671194, 4.614538980183744;2025;08454;49.677185;4.614539
16054;49.60359731724971, 4.792002633341347;2025;08469;49.603596;4.7920027
16055;49.45110354201612, 4.105854469346708;2025;08473;49.451103;4.1058545
16056;49.73193004450259, 4.823453279404099;2025;08488;49.73193;4.8234534
16057;42.910104803734285, 1.9009237362304752;2025;09003;42.910107;1.9009237
16058;42.883951034524806, 1.0534672367905464;2025;09017;42.88395;1.0534673
16059;42.719585919726114, 1.9308308098546438;2025;09023;42.719585;1.9308308
16060;42.90444235361959, 1.3089246145800064;2025;09057;42.90444;1.3089246
16061;43.11344421273683, 1.3661570037859845;2025;09061;43.113445;1.366157
16062;42.980009205731115, 1.5691198082534732;2025;09099;42.98001;1.5691198
16063;43.04671746929248, 1.9363561110018421;2025;09150;43.04672;1.9363561
16064;43.14469618199309, 1.7755866929554198;2025;09153;43.144695;1.7755867
16065;43.095342516425426, 1.476007140480953;2025;09195;43.09534;1.4760071
16066;42.71780213202366, 1.7741137184035956;2025;09228;42.717804;1.7741138
16067;43.242348002107796, 1.398586940656337;2025;09277;43.242348;1.398587
16068;43.08122184225511, 1.661640129707509;2025;09332;43.081223;1.6616402
16069;48.05527953538157, 4.13938065377874;2025;10080;48.05528;4.1393805
16070;48.42608519149042, 3.9811292563695306;2025;10090;48.426086;3.9811292
16071;48.02310499894377, 4.091481342211371;2025;10120;48.023106;4.091481
16072;48.49781072591276, 4.356049294222774;2025;10127;48.49781;4.356049
16073;48.48024220615419, 3.956862771519635;2025;10131;48.480244;3.9568627
16074;48.40122655896263, 3.6056059412563215;2025;10146;48.401226;3.6056058
16075;48.011764428876596, 4.438990286025523;2025;10170;48.011765;4.43899
16076;48.46043316645747, 4.601721934206118;2025;10171;48.460434;4.601722
16077;48.076973280459974, 4.206476706674854;2025;10188;48.076973;4.2064767
16078;48.488025800328025, 4.628449855438518;2025;10192;48.488026;4.62845
16079;48.187658852424704, 4.527964611443646;2025;10205;48.18766;4.5279646
16080;48.24446064778698, 4.571008677312566;2025;10217;48.24446;4.5710087
16081;48.29764407294189, 3.954006846338082;2025;10248;48.297646;3.954007
16082;48.175380430394924, 4.346338883998593;2025;10294;48.17538;4.3463387
16083;43.20126346527163, 2.20456967684378;2025;11018;43.201263;2.2045696
16084;43.27388609012549, 2.6567981390369693;2025;11022;43.273888;2.6567981
16085;43.17514897718979, 2.514470550843203;2025;11027;43.175148;2.5144706
16086;43.319181035519264, 1.7966282972299379;2025;11030;43.31918;1.7966284
16087;43.44002591039659, 2.2524052909140027;2025;11189;43.440025;2.2524054
16088;43.26345943203688, 1.9678863412450325;2025;11234;43.26346;1.9678863
16089;43.16883938657446, 2.4316289227762304;2025;11248;43.16884;2.431629
16090;42.9087487349863, 2.05978545998046;2025;11303;42.90875;2.0597854
16091;42.913891161630005, 2.2734340636513886;2025;11309;42.91389;2.2734342
16092;43.24321648977806, 2.205410526079901;2025;11340;43.243217;2.2054105
16093;43.03668159035077, 2.575781373776312;2025;11354;43.036682;2.5757813
16094;43.33764201595689, 2.044693134270055;2025;11361;43.337643;2.0446932
16095;42.98427646563051, 2.3845185324109113;2025;11402;42.984276;2.3845186
16096;43.018172046478774, 2.8576893806815797;2025;11436;43.018173;2.8576894
16097;44.51947626871648, 2.7165756684823883;2025;12027;44.519478;2.7165756
16098;44.48359784484168, 2.2558690878804795;2025;12134;44.483597;2.2558692
16099;44.32165255999539, 2.081733171198885;2025;12159;44.32165;2.0817332
16100;44.21123232040699, 1.9635974976299275;2025;12167;44.21123;1.9635975
16101;44.605688360167676, 2.4631067989994793;2025;12268;44.60569;2.4631069
16102;43.71758507421386, 5.301421888126664;2025;13084;43.717587;5.301422
16103;43.34551390776053, 5.117889897164299;2025;13104;43.345512;5.11789
16104;43.744640952136024, 5.0873907014844075;2025;13105;43.74464;5.087391
16105;49.08254207314932, -0.18224661917628301;2025;14005;49.082542;-0.18224663
16106;49.20566340901182, -0.4308620351949656;2025;14030;49.20566;-0.43086204
16107;49.12056306495829, -0.2324911592205862;2025;14057;49.120564;-0.23249117
16108;49.12628128234262, 0.24913420096334887;2025;14069;49.12628;0.2491342
16109;49.27315856760037, 0.34212441171615743;2025;14085;49.27316;0.3421244
16110;49.23599276712316, -0.221556974979005;2025;14106;49.235992;-0.22155698
16111;48.88949087549714, -0.9348300792103267;2025;14127;48.889492;-0.93483007
16112;43.22688627193939, 1.5736178931237934;2025;09282;43.226887;1.5736179
16113;42.97014574255884, 1.5045534859815584;2025;09293;42.970146;1.5045534
16114;42.98894959028667, 1.8552936432321296;2025;09305;42.98895;1.8552936
16115;48.36050297769722, 3.5904936204120332;2025;10054;48.360504;3.5904937
16116;48.57600991449602, 3.515850052168992;2025;10254;48.57601;3.51585
16117;48.05762951780502, 4.361642091713175;2025;10296;48.05763;4.361642
16118;48.36703065403438, 3.7830051971875913;2025;10308;48.36703;3.7830052
16119;48.04856363980973, 3.8468704090737096;2025;10312;48.048565;3.8468704
16120;48.531965201280336, 3.994323220452489;2025;10316;48.531963;3.9943233
16121;48.513344611279486, 4.202623905887176;2025;10354;48.513344;4.202624
16122;47.406805308153984, 5.0697160604567;2025;21462;47.406807;5.069716
16123;47.021936913479124, 4.92245283091209;2025;21534;47.02194;4.922453
16124;47.33592788169829, 5.09318869675358;2025;21540;47.335926;5.093189
16125;47.346073835113366, 4.655213585471721;2025;21563;47.346073;4.6552134
16126;47.792474570117726, 4.703570033819015;2025;21704;47.792473;4.70357
16127;48.43429350053759, -3.3327088732816907;2025;22023;48.43429;-3.3327088
16128;48.13413931321054, -2.662485133438713;2025;22039;48.13414;-2.6624851
16129;48.274287073793836, -2.343933212687375;2025;22053;48.27429;-2.343933
16130;48.34049323560732, -3.0321258004545015;2025;22074;48.340492;-3.0321257
16131;48.406109715568775, -2.3269006097729767;2025;22084;48.40611;-2.3269007
16132;48.509789152142226, -3.409769644796511;2025;22129;48.50979;-3.4097695
16133;48.510243844013196, -2.421405069429642;2025;22261;48.510242;-2.421405
16134;48.354078752169514, -3.3398441696871237;2025;22320;48.35408;-3.3398442
16135;48.61393245810874, -3.1632145393279902;2025;22358;48.613934;-3.1632144
16136;48.524530265697095, -2.848563395236347;2025;22372;48.52453;-2.8485634
16137;46.091781880785284, 1.696035543915312;2025;23011;46.09178;1.6960355
16138;46.00250585802013, 1.7546798560415484;2025;23027;46.002506;1.7546798
16139;46.255790937554636, 1.760551116009997;2025;23036;46.25579;1.7605511
16140;46.401675819624124, 2.1548954886412366;2025;23038;46.401676;2.1548955
16141;45.77599619805481, 2.1770704518846;2025;23063;45.775997;2.1770704
16142;46.0661403164723, 2.163342689808033;2025;23097;46.06614;2.1633427
16143;46.42340132907926, 1.7796480520903597;2025;23130;46.4234;1.7796481
16144;45.947450056349226, 1.6808856264342167;2025;23133;45.94745;1.6808857
16145;46.15210089255481, 2.2325096081911178;2025;23152;46.1521;2.2325096
16146;46.12489541088817, 2.208018187447123;2025;23185;46.124897;2.2080183
16147;46.3229280734663, 2.047249670286236;2025;23188;46.32293;2.0472496
16148;46.14170835615695, 2.4746928934133763;2025;23203;46.14171;2.4746928
16149;45.95996703411186, 1.614164282428628;2025;23230;45.95997;1.6141642
16150;45.878829966338415, 2.1462202193447366;2025;23238;45.87883;2.1462202
16151;45.90676320878442, 2.0383282896529717;2025;23257;45.906765;2.0383282
16152;45.581684250649054, 0.7596618558651402;2025;24001;45.581684;0.75966185
16153;45.58381009908458, 0.7025350385087342;2025;24016;45.58381;0.70253503
16154;45.229273648816445, 1.2038951601366534;2025;24021;45.229275;1.2038952
16155;44.74101012708864, 0.6872564534590067;2025;24024;44.74101;0.68725646
16156;45.09498900773367, 1.0510513719725063;2025;24025;45.09499;1.0510514
16157;44.78563477270919, 1.060434907929132;2025;24084;44.785633;1.0604349
16158;44.866840922025524, 1.0816046645413209;2025;24087;44.86684;1.0816047
16159;43.56793912016304, 1.1329058431610577;2025;32210;43.56794;1.1329058
16160;43.74355047252679, 0.8108874750073273;2025;32229;43.74355;0.81088746
16161;43.725663199350336, 0.11751195762799743;2025;32235;43.725662;0.11751196
16162;43.891143207527136, 0.5057670439292643;2025;32241;43.891144;0.50576705
16163;43.73202492075385, 0.865700015578358;2025;32249;43.732025;0.8657
16164;43.46485548696934, 0.9925282953980327;2025;32261;43.464855;0.9925283
16165;43.91234189078123, 0.4378957802149242;2025;32400;43.912342;0.43789577
16166;44.94837807755682, -0.4261840676797588;2025;33016;44.94838;-0.42618406
16167;44.507602552241345, -0.16353953072265576;2025;33021;44.507603;-0.16353953
16168;44.48609489833042, -0.786375638037812;2025;33042;44.486095;-0.78637564
16169;44.81921995386948, -0.41079023608958953;2025;33061;44.81922;-0.41079023
16170;44.64077802201535, -0.3055485243320289;2025;33081;44.640778;-0.30554852
16171;44.76680459802123, -0.4762556512857581;2025;33085;44.766804;-0.47625566
16172;44.63449639300484, -0.06772198511158849;2025;33087;44.634495;-0.067721985
16173;45.08484854865883, -1.0491057918258369;2025;33097;45.08485;-1.0491058
16174;45.09843489853268, -0.09046466846590717;2025;33124;45.098434;-0.09046467
16175;44.67956862918377, -0.27505806504722535;2025;33156;44.67957;-0.27505806
16176;45.04339237074774, -0.18676191208308707;2025;33198;45.043392;-0.18676192
16177;44.48512304699386, -0.6566216488229261;2025;33202;44.485123;-0.65662163
16178;44.564997871111025, 0.06090434848021277;2025;33221;44.565;0.06090435
16179;44.65448697703537, -0.02005940248677069;2025;33224;44.654488;-0.020059403
16180;44.29381704299512, -0.34116850763860207;2025;33255;44.293816;-0.3411685
16181;44.980292450271605, -0.590641801613737;2025;33256;44.980293;-0.5906418
16182;44.96623696224746, -0.0934487801971456;2025;33261;44.966236;-0.09344878
16183;44.70709584555565, -0.16835820741707513;2025;33275;44.707096;-0.1683582
16184;44.50375545277308, -0.2499837365204967;2025;33279;44.503754;-0.24998374
16185;44.80458023961865, -0.3577908098405153;2025;33335;44.80458;-0.3577908
16186;44.55462616969995, -0.6585003990476926;2025;33436;44.554626;-0.6585004
16187;45.194730813860005, -0.8181456630238203;2025;33471;45.194733;-0.8181457
16188;44.60718955440457, -0.024459606642070073;2025;33479;44.60719;-0.024459606
16189;44.8336407300849, -0.1211758761681145;2025;33485;44.83364;-0.12117588
16190;44.91253018786066, -1.0054795091397422;2025;33503;44.91253;-1.0054795
16191;45.538106526110845, -1.076950821645995;2025;33544;45.538105;-1.0769508
16192;43.65413787997195, 3.6440915131787714;2025;34035;43.654137;3.6440916
16193;43.4454209735296, 3.657595322622064;2025;34039;43.44542;3.6575954
16194;43.504758085667405, 3.3676646570757267;2025;34063;43.504757;3.3676646
16195;43.63417726942146, 3.412908831449897;2025;34079;43.63418;3.4129088
16196;43.49228294179901, 3.4381552198206817;2025;34136;43.492283;3.4381552
16197;43.4505218944052, 3.6259952870309555;2025;34143;43.450523;3.6259954
16198;43.48646131463428, 3.3040554024332764;2025;34149;43.48646;3.3040555
16199;43.44496956728458, 2.837169857792671;2025;34193;43.44497;2.83717
16200;44.12760142483566, 3.3753722065504435;2025;30139;44.1276;3.3753722
16201;44.16664720715419, 4.375505767099334;2025;30151;44.16665;4.375506
16202;44.22775058298039, 4.174659621776208;2025;30152;44.22775;4.1746597
16203;43.844657585597865, 4.347590964972814;2025;30189;43.844658;4.347591
16204;43.99088355878486, 4.136023434657096;2025;30234;43.990883;4.1360235
16205;44.05463535246144, 4.225966116820068;2025;30264;44.054634;4.225966
16206;44.100403694577494, 4.235840257023729;2025;30275;44.100403;4.2358403
16207;43.96631121977043, 4.0803257655571965;2025;30314;43.966312;4.0803256
16208;44.334870090698075, 4.0025045286991885;2025;30316;44.33487;4.0025043
16209;43.91161424576338, 4.560845014099809;2025;30317;43.911613;4.560845
16210;44.24196225234603, 4.322855790875614;2025;30327;44.241962;4.322856
16211;43.051414698956805, 0.97618527338505;2025;31112;43.051414;0.97618526
16212;43.05326147724477, 0.7467619332124708;2025;31167;43.05326;0.7467619
16213;42.96346677485823, 0.6645160377462788;2025;31200;42.963467;0.66451603
16214;43.326036627111684, 1.1231305703294028;2025;31229;43.32604;1.1231306
16215;43.42302921857857, 1.5026828733747601;2025;31240;43.42303;1.5026829
16216;43.701080139020405, 1.510950087747719;2025;31273;43.70108;1.5109501
16217;43.741671352761614, 1.0235086514556915;2025;31275;43.741673;1.0235087
16218;43.30968604167259, 1.2589071006833508;2025;31320;43.309685;1.2589071
16219;43.11957722368449, 1.2491317914816278;2025;31365;43.119576;1.2491318
16220;43.47774026528635, 1.9310454684506448;2025;31371;43.47774;1.9310454
16221;43.360346254207606, 1.2706139161830332;2025;31399;43.360348;1.2706139
16222;43.492755238271826, 1.9335627174316101;2025;31400;43.492756;1.9335628
16223;43.52196936080742, 1.5933185206060472;2025;31402;43.52197;1.5933185
16224;43.62773547116406, 1.261195680088742;2025;31417;43.627735;1.2611957
16225;43.16085402712978, 1.0589165020971787;2025;31422;43.160854;1.0589164
16226;43.16685679206468, 1.1222033644413854;2025;31425;43.16686;1.1222034
16227;43.35081865912444, 0.9184738455159418;2025;31456;43.35082;0.91847384
16228;43.3245755041815, 1.3408902764734176;2025;31517;43.324577;1.3408903
16229;43.67021862651827, -0.2208111260021803;2025;32046;43.67022;-0.22081113
16230;43.63251262428405, 0.26551218614279043;2025;32072;43.63251;0.2655122
16231;43.98913188950323, 0.6118492982462826;2025;32082;43.989132;0.6118493
16232;43.94720218613937, 0.4412983527951251;2025;32095;43.9472;0.44129837
16233;43.778265472486325, 0.09521445502041896;2025;32125;43.778267;0.09521446
16234;43.47488366113603, 0.8257214143808811;2025;32140;43.474884;0.82572144
16235;43.62832005825324, -0.16429510042904794;2025;32170;43.62832;-0.1642951
16236;43.537306072855095, 0.5100787918504271;2025;32172;43.537308;0.5100788
16237;41.8606611563186, 8.877748261128788;2025;2A008;41.86066;8.8777485
16238;41.621984796734544, 8.904908140826072;2025;2A038;41.621986;8.904908
16239;41.741355745886594, 8.812723277339815;2025;2A276;41.741356;8.812723
16240;42.261871461804645, 9.151973779834897;2025;2B074;42.26187;9.151974
16241;42.421420940004445, 9.377906645596754;2025;2B113;42.42142;9.377907
16242;42.370935882376294, 8.818883154889242;2025;2B153;42.370937;8.818883
16243;42.806047810773265, 9.386811058264858;2025;2B184;42.80605;9.386811
16244;42.500965594330324, 9.413789394813925;2025;2B192;42.500965;9.41379
16245;42.35781809308518, 9.344916844480405;2025;2B221;42.35782;9.344917
16246;42.81438735831859, 9.442814951078374;2025;2B281;42.81439;9.442815
16247;42.38414397204435, 9.510630858901589;2025;2B307;42.384144;9.510631
16248;42.672420054975454, 9.20380107515142;2025;2B314;42.67242;9.203801
16249;44.19741014602998, 4.253636215830883;2025;30008;44.19741;4.2536364
16250;43.92109951443393, 3.506775827262561;2025;30040;43.9211;3.5067759
16251;44.00089339789675, 3.823515171289138;2025;30099;44.000893;3.8235152
16252;43.925897021590075, 4.292289821628921;2025;30102;43.925896;4.2922897
16253;43.996086763413565, 3.920484344873937;2025;30119;43.996086;3.9204843
16254;46.530086950315564, 1.5569538182958302;2025;36032;46.530087;1.5569538
16255;47.05484593770392, 1.7829866958393101;2025;36041;47.054848;1.7829866
16256;46.63250737364118, 1.2606028204627355;2025;36053;46.632507;1.2606028
16257;46.47169267734497, 1.6169837560126787;2025;36062;46.47169;1.6169838
16258;46.792864620049144, 1.7771102609581495;2025;36071;46.792866;1.7771102
16259;47.05428592585121, 1.7426431266944624;2025;36075;47.054287;1.7426431
16260;47.144091493703094, 1.7772862171070876;2025;36147;47.144093;1.7772862
16261;46.602843285797995, 1.3098887755142257;2025;36148;46.602844;1.3098887
16262;46.75639604749723, 1.7299150466329887;2025;36159;46.756397;1.729915
16263;46.63294666431249, 1.0053726251277382;2025;36178;46.632946;1.0053726
16264;46.98611659837761, 2.0650102116307547;2025;36195;46.98612;2.0650103
16265;46.55683524769335, 1.066433451861859;2025;36197;46.556835;1.0664334
16266;46.8988323450918, 1.9287594476576715;2025;36222;46.898834;1.9287595
16267;47.20229224159467, 1.6277926024690503;2025;36229;47.202293;1.6277926
16268;47.17909746404807, 1.41820738256888;2025;36244;47.179096;1.4182074
16269;47.15375712896478, 1.158959968558005;2025;37069;47.15376;1.15896
16270;47.44491172298756, 0.37915784887844667;2025;37081;47.444912;0.37915784
16271;47.36779229279399, 0.23564060844799106;2025;37082;47.367794;0.23564062
16272;47.55134546321158, 0.36039312031816484;2025;37084;47.551346;0.3603931
16273;47.10202577199273, 0.5673515829502264;2025;37176;47.102024;0.5673516
16274;47.443619934563706, 0.9875485920124765;2025;37185;47.44362;0.9875486
16275;47.11510882760118, 0.6378260396935062;2025;37226;47.11511;0.637826
16276;47.1128376621573, 1.106375031487516;2025;37246;47.11284;1.106375
16277;43.479312960916936, 3.273707366518723;2025;34214;43.479313;3.2737074
16278;43.62208691559308, 3.312554063955067;2025;34292;43.622086;3.3125541
16279;43.70972356974383, 3.9935761171178017;2025;34307;43.709724;3.993576
16280;48.35987448839701, -1.2210252557196137;2025;35150;48.359875;-1.2210252
16281;48.57081749963645, -1.8549671684581222;2025;35153;48.570816;-1.8549671
16282;47.82849722312387, -1.327648731100939;2025;35167;47.8285;-1.3276488
16283;48.356573712253685, -1.8130042955219536;2025;35233;48.356575;-1.8130043
16284;48.61361353913318, -1.8610055187313;2025;35255;48.613613;-1.8610055
16285;48.01891242160278, -1.6426007430203704;2025;35266;48.018913;-1.6426008
16286;48.51298835963366, -1.2351768978133313;2025;35271;48.51299;-1.2351769
16287;48.12118812975147, -1.3397883315408396;2025;35283;48.12119;-1.3397883
16288;48.60400595167548, -1.9652400082624017;2025;35284;48.604008;-1.96524
16289;47.85176910266058, -2.0260101866040245;2025;35311;47.85177;-2.0260103
16290;47.910001714281854, -1.7900149298787054;2025;35312;47.91;-1.790015
16291;46.697149386390365, 2.05742127628563;2025;36017;46.69715;2.0574212
16292;47.03162913665301, 1.66459670555409;2025;36023;47.031628;1.6645967
16293;48.41606958577313, 1.5352549195147434;2025;28177;48.41607;1.535255
16294;48.92170939715426, 1.4836277608618396;2025;28187;48.92171;1.4836278
16295;48.78749822971304, 1.5349333501217277;2025;28193;48.7875;1.5349333
16296;48.58999401866775, 1.0893077024846658;2025;28248;48.589993;1.0893077
16297;48.11287454508372, 1.4022469400385598;2025;28256;48.112873;1.402247
16298;48.17687309833964, 1.3257066651204945;2025;28260;48.176872;1.3257067
16299;48.86662184238429, 1.4891335116058204;2025;28293;48.866623;1.4891335
16300;48.7357626014907, 1.4122774311046413;2025;28332;48.735764;1.4122775
16301;48.719680673417535, 1.351319293375545;2025;28404;48.71968;1.3513193
16302;48.54932492731051, 1.6213579856514972;2025;28423;48.549324;1.621358
16303;48.40302231976713, -3.7657068293022937;2025;29007;48.403023;-3.7657068
16304;48.56627611835681, -4.352318925611767;2025;29055;48.566277;-4.352319
16305;48.43417276387634, -4.314875088146672;2025;29056;48.434174;-4.314875
16306;48.02537772175682, -4.269590472712177;2025;29065;48.02538;-4.2695904
16307;48.46635722611865, -4.634545168055068;2025;29119;48.46636;-4.6345453
16308;48.180959621276884, -4.217301772100837;2025;29172;48.180958;-4.217302
16309;48.37762957934998, -4.598974364031967;2025;29212;48.37763;-4.598974
16310;47.93296833580338, -4.35994260231935;2025;29214;47.93297;-4.3599424
16311;48.426043679014526, -4.6240034118024225;2025;29260;48.426044;-4.6240034
16312;48.23579131854023, -4.077581945279657;2025;29263;48.23579;-4.077582
16313;48.58884354035515, -4.146282827832329;2025;29271;48.588844;-4.1462827
16314;49.15893257893643, 1.3461753158022014;2025;27275;49.15893;1.3461753
16315;49.037086571670045, 1.2076209717922257;2025;27347;49.037086;1.207621
16316;49.39400593512421, 1.4731255877739073;2025;27377;49.394005;1.4731256
16317;49.12841870177082, 0.5283688382762756;2025;27381;49.128418;0.52836883
16318;48.82153505356056, 1.3330716116838315;2025;27391;48.821533;1.3330716
16319;49.357540594130214, 1.4066120155613024;2025;27396;49.35754;1.406612
16320;49.32285934108919, 1.4654357023403013;2025;27407;49.32286;1.4654357
16321;48.892376066199645, 0.5098469476453142;2025;27442;48.892376;0.5098469
16322;49.18545877860528, 0.6537000639202686;2025;27527;49.18546;0.65370005
16323;49.27172999798416, 1.5809235674310025;2025;27567;49.27173;1.5809236
16324;49.29370224015225, 0.5601465837562244;2025;27571;49.2937;0.5601466
16325;49.254727220698925, 0.9867458909123827;2025;27616;49.254726;0.9867459
16326;48.44254285516314, 1.4063388047773282;2025;28006;48.442543;1.4063388
16327;48.14019229520022, 0.9707520866891559;2025;28027;48.140194;0.97075206
16328;48.74067571159115, 1.0728406865790097;2025;28037;48.740677;1.0728407
16329;48.39598298530682, 1.074314807368508;2025;28071;48.395985;1.0743148
16330;48.076648554343045, 1.3264414932280972;2025;28088;48.07665;1.3264415
16331;48.43704129335594, 1.1883565765416269;2025;28099;48.437042;1.1883565
16332;48.59466421046684, 1.6851441922418613;2025;28140;48.594666;1.6851442
16333;47.493819621749104, 2.6227792482297674;2025;18022;47.49382;2.6227791
16334;47.50149923429288, 2.8455867585431944;2025;18026;47.5015;2.8455868
16335;46.832041436674864, 2.1109809819134133;2025;18065;46.832043;2.110981
16336;46.78101369464244, 2.506733388630627;2025;18142;46.781013;2.5067334
16337;46.632839466596025, 2.5741459258712323;2025;18178;46.63284;2.574146
16338;47.14225221516838, 2.550905597069721;2025;18235;47.142254;2.5509057
16339;46.95241825021597, 2.440435557682135;2025;18248;46.95242;2.4404356
16340;46.96601696938559, 2.5944528285576514;2025;18289;46.96602;2.5944529
16341;45.67702632034449, 2.4232578187334934;2025;19080;45.677025;2.4232578
16342;45.25446288291153, 2.1424046265378127;2025;19111;45.254463;2.1424046
16343;45.61339246771055, 2.3014891641761483;2025;19114;45.61339;2.301489
16344;45.42799397784533, 1.6500695872757605;2025;19166;45.427994;1.6500696
16345;45.30607648481509, 1.4033378724856218;2025;19242;45.306076;1.4033378
16346;45.180605926732504, 1.88773469627971;2025;19245;45.180607;1.8877347
16347;45.36673909616867, 1.7231166639785365;2025;19255;45.366737;1.7231166
16348;47.66010541672271, 4.961118985024567;2025;21119;47.660107;4.961119
16349;47.8560474379024, 4.489563790848963;2025;21125;47.85605;4.489564
16350;47.27325409458797, 4.477710731544036;2025;21128;47.273254;4.4777107
16351;47.289793354488026, 4.605914049994129;2025;21176;47.289795;4.605914
16352;46.929686042377824, 4.780393494013162;2025;21236;46.929688;4.7803936
16353;47.59768020875822, 4.581362619440452;2025;21257;47.59768;4.5813627
16354;47.889185071944006, 4.520033271418179;2025;21258;47.889187;4.5200334
16355;47.47122620516857, 4.206456298029203;2025;21282;47.471226;4.206456
16356;47.24093298626028, 5.221175034504951;2025;21292;47.240932;5.221175
16357;47.23784186336727, 4.812462506719128;2025;21293;47.237843;4.8124623
16358;47.82618597958415, 4.368237344734485;2025;21336;47.826187;4.3682375
16359;47.34889276432821, 4.61589713780855;2025;21377;47.348892;4.615897
16360;47.90169594109276, 4.59842769982214;2025;21393;47.901695;4.598428
16361;47.33109513796621, 5.419802732484904;2025;21398;47.331097;5.4198027
16362;47.01072823389179, 4.580292777745507;2025;21420;47.010727;4.5802927
16363;45.97843382345729, 0.22586774221141856;2025;16400;45.978436;0.22586775
16364;45.86072394811215, 0.10898474677679529;2025;16414;45.860725;0.108984746
16365;45.56004638534867, -0.8756921973705374;2025;17015;45.560047;-0.8756922
