REG,DEP,DEPCOM_ARM,LIBCOM,densite,nb_ls,tx_vac,tx_mob
32,59,59297,Hélesmes,0.13,1,0.0,0.0
32,59,59299,Hem,30.95,2227,0.8146,3.6895
32,59,59301,Hergnies,9.23,157,0.0,8.8435
32,59,59302,Hérin,26.95,465,1.3393,5.8036
32,59,59303,Herlies,11.96,105,1.9048,3.8095
32,59,59305,Herzeele,4.58,30,0.0,13.3333
32,59,59306,Hestrud,4.97,6,0.0,33.3333
32,59,59307,Holque,10.37,37,0.0,0.0
32,59,59308,Hondeghem,6.03,23,0.0,4.5455
32,59,59309,Hondschoote,20.55,319,0.3279,8.1967
32,59,59310,Hon-Hergies,0.55,2,0.0,0.0
32,59,59311,Honnechy,0.52,1,0.0,0.0
32,59,59313,Hordain,21.68,132,0.7634,12.2137
32,59,59314,Hornaing,34.55,473,1.9277,6.747
32,59,59315,Houdain-lez-Bavay,0.56,2,0.0,50.0
32,59,59316,Houplin-Ancoisne,21.64,306,0.3311,5.298
32,59,59317,Houplines,17.38,550,0.8791,4.1284
32,59,59318,Houtkerque,3.42,13,0.0,16.6667
32,59,59319,Hoymille,15.03,198,0.0,5.6122
32,59,59320,Illies,22.92,149,0.0,10.8108
32,59,59321,Inchy,0.34,1,0.0,0.0
32,59,59322,Iwuy,12.16,168,0.0,8.4615
32,59,59323,Jenlain,1.31,6,0.0,0.0
32,59,59324,Jeumont,40.46,1754,0.7388,8.998
32,59,59326,Killem,16.13,72,0.0,4.3478
32,59,59327,Lallaing,53.38,1476,3.7934,7.438
32,59,59328,Lambersart,16.03,2004,1.6913,6.3704
32,59,59329,Lambres-lez-Douai,25.5,549,5.0847,9.1778
32,59,59330,Landas,1.23,12,0.0,0.0
32,59,59331,Landrecies,20.19,316,0.7067,11.6608
32,59,59332,Lannoy,29.47,260,0.4016,6.0241
32,59,59334,Lauwin-Planque,12.51,80,0.0,5.0633
32,59,59335,Lecelles,1.84,22,0.0,0.0
32,59,59336,Lécluse,1.94,11,0.0,9.0909
32,59,59337,Lederzeele,1.14,3,0.0,0.0
32,59,59338,Ledringhem,7.48,18,0.0,0.0
32,59,59339,Leers,16.7,670,0.6061,5.7576
32,59,59340,Leffrinckoucke,24.36,469,0.0,2.8698
32,59,59343,Lesquin,24.07,914,0.5549,8.5461
32,59,59344,Leval,24.44,256,1.1905,9.5238
32,59,59345,Lewarde,20.33,211,2.451,6.8627
32,59,59346,Lezennes,9.49,124,2.439,7.3171
32,59,59347,Liessies,2.08,5,0.0,40.0
32,59,59348,Lieu-Saint-Amand,11.87,69,0.0,2.8986
32,59,59349,Ligny-en-Cambrésis,0.26,2,0.0,0.0
32,59,59350,Lille,26.34,33192,1.1747,7.7658
32,59,59352,Linselles,23.7,823,0.2574,8.9636
32,59,59356,Lompret,5.42,47,0.0,12.766
32,59,59357,La Longueville,16.48,141,0.0,9.1667
32,59,59358,Looberghe,2.49,12,0.0,8.3333
32,59,59359,Loon-Plage,28.52,693,0.4601,4.908
32,59,59360,Loos,36.58,3980,3.2239,7.2311
32,59,59361,Lourches,36.11,504,4.1215,5.2061
32,59,59363,Louvignies-Quesnoy,0.49,2,0.0,0.0
32,59,59365,Louvroil,39.72,996,0.7168,10.7527
32,59,59367,Lys-lez-Lannoy,25.3,1495,1.0862,6.5217
32,59,59368,La Madeleine,23.44,2691,1.4144,6.5402
32,59,59369,Maing,7.05,118,2.6786,8.046
32,59,59370,Mairieux,1.58,5,0.0,0.0
32,59,59372,Malincourt,0.9,2,0.0,0.0
32,59,59374,Marbaix,5.67,11,0.0,0.0
32,59,59375,Marchiennes,10.53,197,1.5306,8.1633
32,59,59377,Marcoing,4.66,37,0.0,2.9412
32,59,59378,Marcq-en-Barœul,18.24,3253,0.5407,6.6497
32,59,59381,Maresches,5.01,17,0.0,0.0
32,59,59382,Maretz,0.7,4,0.0,0.0
32,59,59383,Marly,29.86,1620,2.5623,7.623
32,59,59384,Maroilles,10.76,65,1.5873,11.1111
32,59,59385,Marpent,11.05,126,0.0,7.377
32,59,59386,Marquette-lez-Lille,29.74,1350,0.9789,8.3714
32,59,59387,Marquette-en-Ostrevant,11.61,87,0.0,4.6512
32,59,59388,Marquillies,10.54,78,1.2821,6.4103
32,59,59389,Masnières,9.65,102,5.0505,5.0505
32,59,59390,Masny,52.75,879,8.7766,6.25
32,59,59391,Mastaing,9.63,37,2.7027,2.7027
32,59,59392,Maubeuge,38.63,4864,0.4519,9.6217
32,59,59394,Maurois,1.31,2,0.0,0.0
32,59,59396,Mecquignies,2.73,8,0.0,12.5
32,59,59398,Mérignies,5.1,65,3.125,6.25
32,59,59399,Merris,4.11,16,0.0,6.6667
32,59,59400,Merville,20.22,798,0.8929,6.4327
32,59,59401,Méteren,6.1,55,0.0,0.0
32,59,59402,Millam,1.26,4,0.0,0.0
32,59,59403,Millonfosse,7.09,20,0.0,0.0
32,59,59405,Mœuvres,6.37,11,0.0,0.0
32,59,59406,Monceau-Saint-Waast,2.73,5,0.0,0.0
32,59,59408,Moncheaux,4.0,27,0.0,3.8462
32,59,59409,Monchecourt,17.96,179,0.6061,7.6433
32,59,59410,Mons-en-Barœul,36.38,3301,1.2552,6.4949
32,59,59411,Mons-en-Pévèle,1.32,12,0.0,8.3333
32,59,59413,Montigny-en-Cambrésis,0.4,1,0.0,0.0
32,59,59414,Montigny-en-Ostrevent,44.15,846,3.1637,8.5282
32,59,59415,Montrécourt,1.1,1,0.0,0.0
32,59,59416,Morbecque,2.97,30,0.0,3.4483
32,59,59418,Mortagne-du-Nord,26.32,166,0.6494,3.2468
32,59,59419,Mouchin,2.01,12,0.0,16.6667
32,59,59421,Mouvaux,14.34,818,0.9459,8.4548
32,59,59422,Naves,3.86,10,0.0,10.0
32,59,59423,Neuf-Berquin,10.67,59,0.0,5.0847
32,59,59424,Neuf-Mesnil,25.4,144,0.0,7.0423
32,59,59426,Neuville-en-Ferrain,15.76,656,0.7776,5.5375
32,59,59428,Neuville-Saint-Rémy,29.36,488,1.2448,8.0717
32,59,59429,Neuville-sur-Escaut,16.86,193,0.0,9.7015
32,59,59431,Nieppe,25.12,811,0.6337,7.6408
32,59,59432,Niergnies,3.95,9,0.0,33.3333
32,59,59433,Nieurlet,4.98,18,0.0,5.5556
32,59,59435,Nomain,6.23,65,0.0,8.8889
32,59,59436,Noordpeene,3.23,10,0.0,0.0
32,59,59437,Noyelles-lès-Seclin,7.08,25,0.0,4.1667
32,59,59438,Noyelles-sur-Escaut,5.94,20,0.0,0.0
32,59,59440,Noyelles-sur-Selle,16.58,49,6.1224,0.0
32,59,59441,Obies,1.5,4,0.0,25.0
32,59,59444,Odomez,4.53,15,0.0,20.0
32,59,59445,Ohain,5.04,26,0.0,12.5
32,59,59447,Onnaing,33.44,1217,5.7946,7.1115
32,59,59448,Oost-Cappel,15.43,31,0.0,3.5714
32,59,59449,Orchies,28.98,1119,0.5592,6.7278
32,59,59450,Ors,5.27,14,0.0,7.1429
32,59,59452,Ostricourt,41.99,928,2.2843,9.5663
32,59,59453,Oudezeele,5.0,13,0.0,7.6923
32,59,59455,Paillencourt,3.21,13,0.0,0.0
32,59,59456,Pecquencourt,54.66,1406,5.6543,11.3086
32,59,59457,Pérenchies,18.79,663,1.4062,5.5644
32,59,59458,Péronne-en-Mélantois,9.51,39,0.0,5.1282
32,59,59459,Petite-Forêt,22.53,472,1.0753,6.0215
32,59,59462,Phalempin,8.98,192,0.5236,5.7592
32,59,59463,Pitgam,2.13,8,0.0,0.0
32,59,59464,Poix-du-Nord,12.02,105,0.0,10.5769
32,59,59465,Pommereuil,2.41,7,0.0,14.2857
32,59,59466,Pont-à-Marcq,19.96,254,0.0,6.8273
32,59,59467,Pont-sur-Sambre,15.07,160,0.6579,7.8947
32,59,59470,Prémesques,6.06,50,0.0,2.0
32,59,59471,Préseau,9.05,78,1.2987,10.3896
32,59,59472,Preux-au-Bois,0.55,2,0.0,0.0
32,59,59474,Prisches,4.22,17,0.0,6.6667
32,59,59475,Prouvy,24.98,220,0.9434,3.7736
32,59,59476,Proville,14.91,211,0.0,3.3493
32,59,59477,Provin,19.96,358,0.0,7.8212
32,59,59478,Quaëdypre,1.13,5,0.0,0.0
32,59,59479,Quarouble,9.2,122,0.0,7.438
32,59,59480,Quérénaing,0.53,2,0.0,0.0
32,59,59481,Le Quesnoy,29.33,628,0.5059,8.4317
32,59,59482,Quesnoy-sur-Deûle,18.98,514,1.4228,3.2587
32,59,59484,Quiévrechain,35.86,860,0.3932,7.9948
32,59,59485,Quiévy,2.02,15,0.0,0.0
32,59,59486,Râches,11.01,124,1.6393,10.6557
32,59,59487,Radinghem-en-Weppes,2.91,16,0.0,6.25
32,59,59488,Raillencourt-Sainte-Olle,10.05,98,1.0309,9.2784
32,59,59489,Raimbeaucourt,13.38,224,1.4634,8.7805
32,59,59491,Raismes,39.29,2028,4.0873,5.9351
32,59,59492,Ramillies,11.77,28,0.0,7.1429
32,59,59495,Recquignies,21.78,218,0.4739,10.9005
32,59,59496,Rejet-de-Beaulieu,1.89,2,50.0,0.0
32,59,59497,Renescure,12.89,121,0.0,10.0
32,59,59498,Reumont,6.04,9,0.0,12.5
32,59,59499,Rexpoëde,8.49,66,0.0,3.125
32,59,59501,Rieulay,14.43,74,0.0,4.0541
32,59,59502,Rieux-en-Cambrésis,10.32,57,0.0,5.3571
32,59,59503,Robersart,1.31,1,0.0,0.0
32,59,59504,Rœulx,15.4,226,0.0,3.2258
32,59,59505,Rombies-et-Marchipont,4.26,12,0.0,0.0
32,59,59507,Ronchin,26.02,2237,0.7387,9.5568
32,59,59508,Roncq,19.88,1141,1.8634,6.8592
32,59,59509,Roost-Warendin,32.51,822,0.9777,5.8659
32,59,59511,Rosult,0.65,5,0.0,0.0
32,59,59512,Roubaix,40.15,15328,1.0969,6.817
32,59,59514,Rousies,14.5,267,0.3817,8.0153
32,59,59515,Rouvignies,18.32,48,0.0,10.4167
32,59,59516,Rubrouck,1.42,5,0.0,0.0
32,59,59517,Les Rues-des-Vignes,2.21,7,0.0,0.0
32,59,59518,Ruesnes,2.14,4,0.0,0.0
32,59,59519,Rumegies,2.81,20,0.0,5.2632
32,59,59520,Rumilly-en-Cambrésis,7.83,47,0.0,7.1429
32,59,59522,Sailly-lez-Lannoy,8.05,63,0.0,12.9032
32,59,59523,Sainghin-en-Mélantois,10.81,129,0.7937,7.1429
32,59,59524,Sainghin-en-Weppes,13.0,294,3.9286,6.6176
32,59,59525,Sains-du-Nord,21.01,269,4.6693,12.4514
32,59,59526,Saint-Amand-les-Eaux,23.44,1666,1.1656,8.1199
32,59,59527,Saint-André-lez-Lille,23.02,1400,0.883,7.5573
32,59,59528,Saint-Aubert,0.47,3,0.0,0.0
32,59,59532,Saint-Georges-sur-l'Aa,28.11,31,0.0,3.3333
32,59,59533,Saint-Hilaire-lez-Cambrai,0.75,5,0.0,20.0
32,59,59534,Saint-Hilaire-sur-Helpe,3.98,13,0.0,0.0
32,59,59535,Saint-Jans-Cappel,7.29,49,0.0,12.2449
32,59,59536,Sainte-Marie-Cappel,5.8,19,0.0,10.5263
32,59,59537,Saint-Martin-sur-Écaillon,0.51,1,0.0,0.0
32,59,59538,Saint-Momelin,6.75,11,0.0,0.0
32,59,59539,Saint-Pierre-Brouck,1.96,7,0.0,0.0
32,59,59541,Saint-Python,2.88,12,0.0,0.0
32,59,59543,Saint-Remy-du-Nord,4.92,22,10.0,5.0
32,59,59544,Saint-Saulve,28.57,1416,0.4996,8.6367
32,59,59545,Saint-Souplet,0.21,1,0.0,0.0
32,59,59546,Saint-Sylvestre-Cappel,11.6,56,1.7857,3.5714
32,59,59547,Saint-Vaast-en-Cambrésis,5.28,18,0.0,20.0
32,59,59548,Saint-Waast,0.38,1,0.0,0.0
32,59,59549,Salesches,4.7,6,0.0,0.0
32,59,59550,Salomé,18.15,224,0.4505,4.5045
32,59,59551,Saméon,2.08,13,0.0,7.6923
32,59,59553,Santes,10.43,243,0.0,6.1983
32,59,59555,Sars-Poteries,10.26,65,0.0,12.3077
32,59,59556,Sassegnies,2.69,3,0.0,0.0
32,59,59557,Saultain,15.81,172,1.1834,4.7337
32,59,59558,Saulzoir,4.39,31,0.0,9.6774
32,59,59559,Sebourg,0.77,6,0.0,0.0
32,59,59560,Seclin,32.61,1784,0.8149,6.5954
32,59,59562,Sémeries,0.88,2,0.0,0.0
32,59,59564,La Sentinelle,34.5,476,0.4376,6.5646
32,59,59566,Sequedin,11.18,192,0.0,11.1111
32,59,59568,Sercus,6.32,11,0.0,20.0
32,59,59569,Sin-le-Noble,33.01,2198,1.8122,6.2603
32,59,59570,Socx,3.16,12,0.0,0.0
32,59,59571,Solesmes,9.79,175,1.875,3.75
32,59,59572,Solre-le-Château,7.65,63,27.5862,5.1724
32,59,59574,Somain,32.56,1640,3.4929,5.6921
32,59,59576,Spycker,7.67,51,1.9608,3.0303
32,59,59577,Staple,4.81,13,0.0,0.0
32,59,59578,Steenbecque,6.57,42,0.0,2.381
32,59,59579,Steene,4.94,27,0.0,0.0
32,59,59580,Steenvoorde,7.9,146,0.0,4.1958
32,59,59581,Steenwerck,11.98,170,0.5882,7.6471
32,59,59582,Strazeele,4.62,16,0.0,0.0
32,59,59584,Taisnières-sur-Hon,1.03,4,0.0,0.0
32,59,59585,Templemars,13.39,219,0.463,5.0926
32,59,59586,Templeuve-en-Pévèle,11.64,331,0.6211,7.1429
32,59,59587,Terdeghem,4.39,9,0.0,0.0
32,59,59588,Téteghem-Coudekerque-Village,24.11,866,0.6319,6.1818
32,59,59589,Thiant,14.98,185,1.105,5.5249
32,59,59590,Thiennes,3.67,13,0.0,0.0
32,59,59591,Thivencelle,45.79,146,0.7519,3.7594
32,59,59592,Thumeries,11.29,183,1.6575,6.6298
32,59,59594,Thun-Saint-Amand,1.16,5,0.0,0.0
32,59,59597,Tilloy-lez-Cambrai,4.53,13,0.0,0.0
32,59,59598,Toufflers,18.52,289,0.8163,2.0408
32,59,59599,Tourcoing,30.55,12520,1.0892,8.2341
32,59,59600,Tourmignies,6.37,22,0.0,4.7619
32,59,59601,Trélon,19.58,229,0.0,7.8431
32,59,59602,Tressin,11.4,60,1.6667,1.6667
32,59,59603,Trith-Saint-Léger,22.88,604,1.34,6.1977
32,59,59604,Troisvilles,4.76,15,0.0,6.6667
32,59,59605,Uxem,4.34,25,0.0,15.3846
32,59,59606,Valenciennes,26.44,5866,1.639,8.919
32,59,59607,Vendegies-au-Bois,3.45,7,0.0,0.0
32,59,59608,Vendegies-sur-Écaillon,1.54,7,0.0,0.0
32,59,59609,Vendeville,2.44,16,0.0,20.0
32,59,59610,Verchain-Maugré,6.67,29,0.0,10.7143
32,59,59611,Verlinghem,9.06,98,0.0,10.8696
32,59,59613,Vicq,18.85,106,6.9307,6.9307
32,59,59614,Viesly,1.66,10,0.0,0.0
32,59,59615,Vieux-Berquin,5.58,57,0.0,3.8462
32,59,59616,Vieux-Condé,32.64,1409,0.5283,5.2075
32,59,59617,Vieux-Mesnil,17.15,42,0.0,7.1429
32,59,59619,Villereau,0.26,1,0.0,0.0
32,59,59622,Villers-en-Cauchies,1.83,9,0.0,0.0
32,59,59624,Villers-Outréaux,8.58,75,14.0845,7.8431
32,59,59626,Villers-Pol,0.19,1,0.0,0.0
32,59,59628,Volckerinckhove,1.37,3,0.0,0.0
32,59,59629,Vred,2.17,12,0.0,0.0
32,59,59630,Wahagnies,13.19,143,0.0,7.2993
32,59,59631,Walincourt-Selvigny,2.24,20,5.5556,0.0
32,59,59632,Wallers,31.24,723,7.4875,6.1564
32,59,59633,Wallers-en-Fagne,6.99,9,0.0,0.0
32,59,59636,Wambrechies,23.9,1103,2.5524,8.6477
32,59,59638,Wannehain,15.56,74,1.3514,6.7568
32,59,59639,Wargnies-le-Grand,4.88,22,0.0,10.0
32,59,59640,Wargnies-le-Petit,7.89,25,0.0,0.0
32,59,59641,Warhem,1.88,16,0.0,0.0
32,59,59643,Warneton,4.28,4,0.0,0.0
32,59,59645,Wasnes-au-Bac,9.47,23,0.0,4.3478
32,59,59646,Wasquehal,21.05,1986,0.9212,9.4311
32,59,59647,Watten,20.99,231,0.0,3.2258
32,59,59648,Wattignies,28.65,1964,0.7821,6.9274
32,59,59650,Wattrelos,32.33,5474,0.7891,5.794
32,59,59651,Wavrechain-sous-Denain,23.47,160,0.0,3.3113
32,59,59652,Wavrechain-sous-Faulx,4.91,8,0.0,12.5
32,59,59653,Wavrin,20.53,665,0.1529,10.5505
32,59,59654,Waziers,43.66,1233,1.4172,6.5545
32,59,59656,Wervicq-Sud,28.83,619,0.8432,7.9258
32,59,59658,Wicres,14.25,28,3.5714,25.0
32,59,59659,Wignehies,15.1,185,3.4091,6.8182
32,59,59660,Willems,24.25,290,0.0,2.5735
32,59,59661,Willies,23.83,14,0.0,35.7143
32,59,59662,Winnezeele,1.46,7,14.2857,0.0
32,59,59663,Wormhout,6.5,153,0.0,3.3557
32,59,59665,Wylder,3.58,4,0.0,0.0
32,59,59666,Zegerscappel,5.04,30,0.0,7.6923
32,59,59668,Zuydcoote,18.1,111,0.0,4.5455
32,59,59670,Don,14.46,86,3.5294,11.7647
32,60,60001,Abancourt,12.32,33,3.5714,3.5714
32,60,60002,Abbecourt,2.35,8,0.0,12.5
32,60,60004,Achy,3.09,5,0.0,0.0
32,60,60005,Acy-en-Multien,1.75,6,0.0,16.6667
32,60,60006,Les Ageux,9.15,42,0.0,15.3846
32,60,60007,Agnetz,10.09,123,0.8475,4.2373
32,60,60008,Airion,0.63,1,0.0,0.0
32,60,60009,Allonne,10.78,79,0.0,27.6316
32,60,60010,Amblainville,5.04,35,0.0,0.0
32,60,60012,Andeville,10.62,142,0.0,5.6738
32,60,60017,Ansauvillers,3.97,17,5.8824,5.8824
32,60,60019,Antheuil-Portes,1.16,2,0.0,0.0
32,60,60023,Armancourt,8.98,21,23.8095,0.0
32,60,60024,Arsy,0.85,3,0.0,0.0
32,60,60025,Attichy,11.13,83,1.25,11.25
32,60,60029,Auneuil,19.93,238,1.7778,7.5556
32,60,60030,Auteuil,0.43,1,0.0,0.0
32,60,60034,Avrechy,0.22,1,0.0,0.0
32,60,60035,Avricourt,16.86,18,0.0,18.75
32,60,60039,Bacouël,1.58,3,0.0,0.0
32,60,60040,Bailleul-le-Soc,0.78,2,0.0,0.0
32,60,60041,Bailleul-sur-Thérain,27.86,253,0.4673,11.6822
32,60,60042,Bailleval,4.31,27,0.0,7.4074
32,60,60043,Bailly,0.78,2,0.0,0.0
32,60,60044,Balagny-sur-Thérain,10.98,75,0.0,8.1081
32,60,60047,Baron,1.26,4,0.0,0.0
32,60,60050,Bazicourt,10.23,14,0.0,0.0
32,60,60053,Beaulieu-les-Fontaines,12.68,28,0.0,11.5385
32,60,60054,Beaumont-les-Nonains,4.55,6,0.0,0.0
32,60,60055,Beaurains-lès-Noyon,8.41,12,0.0,8.3333
32,60,60057,Beauvais,38.72,10013,2.7793,7.0062
32,60,60059,Béhéricourt,1.08,1,0.0,0.0
32,60,60060,Belle-Église,19.59,53,0.0,15.0943
32,60,60062,Berlancourt,14.64,18,5.5556,0.0
32,60,60063,Berneuil-en-Bray,1.52,5,0.0,0.0
32,60,60065,Berthecourt,16.25,102,0.0,4.0
32,60,60067,Béthisy-Saint-Martin,0.23,1,0.0,0.0
32,60,60068,Béthisy-Saint-Pierre,23.86,327,1.5528,9.9379
32,60,60069,Betz,3.27,14,0.0,8.3333
32,60,60070,Bienville,8.78,15,0.0,13.3333
32,60,60072,Bitry,2.29,3,0.0,0.0
32,60,60073,Blacourt,0.45,1,0.0,0.0
32,60,60074,Blaincourt-lès-Précy,1.69,8,0.0,12.5
32,60,60075,Blancfossé,1.85,1,0.0,0.0
32,60,60076,Blargies,1.36,3,0.0,0.0
32,60,60077,Blicourt,0.72,1,0.0,0.0
32,60,60082,Bonneuil-les-Eaux,5.85,19,0.0,5.2632
32,60,60085,Bonvillers,2.41,2,0.0,0.0
32,60,60086,Boran-sur-Oise,14.2,123,1.6393,5.7377
32,60,60088,Bornel,18.08,362,2.0057,9.7421
32,60,60090,Bouconvillers,4.69,8,0.0,0.0
32,60,60102,Brenouille,21.64,179,1.6854,6.1798
32,60,60103,Bresles,16.19,279,0.3704,8.5185
32,60,60104,Breteuil,33.22,602,0.3407,9.3697
32,60,60105,Brétigny,5.24,8,0.0,0.0
32,60,60106,Breuil-le-Sec,12.74,126,0.0,5.6
32,60,60107,Breuil-le-Vert,6.5,87,0.0,9.3023
32,60,60108,Briot,1.73,2,0.0,0.0
32,60,60109,Brombos,1.0,1,0.0,0.0
32,60,60112,Brunvillers-la-Motte,7.08,9,0.0,0.0
32,60,60113,Bucamps,1.36,1,0.0,0.0
32,60,60114,Buicourt,1.69,1,0.0,0.0
32,60,60115,Bulles,0.57,2,0.0,0.0
32,60,60116,Bury,8.08,100,0.0,10.101
32,60,60117,Bussy,2.73,3,0.0,0.0
32,60,60118,Caisnes,2.08,4,0.0,0.0
32,60,60119,Cambronne-lès-Ribécourt,20.89,166,3.2051,12.8205
32,60,60122,Campeaux,1.45,3,0.0,0.0
32,60,60123,Campremy,9.32,17,0.0,11.7647
32,60,60125,Canly,1.82,6,0.0,0.0
32,60,60127,Canny-sur-Matz,0.66,1,0.0,0.0
32,60,60128,Canny-sur-Thérain,1.11,1,0.0,0.0
32,60,60129,Carlepont,2.16,13,0.0,0.0
32,60,60130,Catenoy,4.39,19,0.0,10.5263
32,60,60133,Catillon-Fumechon,0.44,1,0.0,0.0
32,60,60134,Cauffry,1.41,14,0.0,0.0
32,60,60136,Cempuis,0.52,1,0.0,0.0
32,60,60138,Chamant,4.02,16,0.0,18.75
32,60,60139,Chambly,30.41,1305,0.3984,5.0996
32,60,60140,Chambors,6.98,9,0.0,0.0
32,60,60141,Chantilly,22.01,1230,1.4226,8.7029
32,60,60142,La Chapelle-en-Serval,7.1,91,4.4944,12.3596
32,60,60143,Chaumont-en-Vexin,18.84,251,0.813,8.5366
32,60,60147,Chevincourt,1.74,6,0.0,40.0
32,60,60148,Chèvreville,0.61,1,0.0,0.0
32,60,60149,Chevrières,9.85,84,1.2195,10.9756
32,60,60150,Chiry-Ourscamp,14.1,68,2.3256,4.6512
32,60,60151,Choisy-au-Bac,21.82,317,0.3226,11.9355
32,60,60155,Cires-lès-Mello,18.65,285,0.3717,7.8067
32,60,60156,Clairoix,12.6,117,0.0,10.3448
32,60,60157,Clermont,32.21,1602,0.8458,9.8894
32,60,60159,Compiègne,35.81,7007,3.2443,7.0066
32,60,60162,Corbeil-Cerf,0.8,1,0.0,0.0
32,60,60163,Cormeilles,6.5,10,0.0,11.1111
32,60,60164,Le Coudray-Saint-Germer,34.01,124,1.6529,9.0909
32,60,60165,Le Coudray-sur-Thelle,1.05,2,0.0,0.0
32,60,60166,Coudun,9.32,45,0.0,4.4444
32,60,60167,Couloisy,3.49,8,0.0,0.0
32,60,60168,Courcelles-Epayelles,9.09,8,0.0,25.0
32,60,60169,Courcelles-lès-Gisors,0.3,1,0.0,0.0
32,60,60170,Courteuil,3.16,8,0.0,0.0
32,60,60172,Coye-la-Forêt,13.21,237,0.8475,3.8136
32,60,60173,Cramoisy,7.48,25,0.0,8.3333
32,60,60175,Creil,57.33,7489,0.829,6.1709
32,60,60176,Crépy-en-Valois,23.52,1495,1.8031,6.5817
32,60,60178,Crèvecœur-le-Grand,25.0,359,1.983,9.915
32,60,60181,Crisolles,4.08,16,12.5,0.0
32,60,60182,Le Crocq,1.48,1,0.0,0.0
32,60,60188,Cuise-la-Motte,23.18,202,1.0471,13.089
32,60,60189,Cuts,2.35,9,0.0,0.0
32,60,60191,Cuvilly,4.93,12,0.0,9.0909
32,60,60193,Daméraucourt,2.35,2,0.0,0.0
32,60,60196,La Drenne,1.31,5,0.0,0.0
32,60,60197,Dieudonné,4.03,14,0.0,0.0
32,60,60198,Dives,1.21,2,0.0,0.0
32,60,60201,Dompierre,2.0,2,0.0,0.0
32,60,60206,Élincourt-Sainte-Marguerite,0.27,1,0.0,0.0
32,60,60209,La Corne-en-Vexin,4.07,9,0.0,33.3333
32,60,60211,Éragny-sur-Epte,6.23,15,0.0,0.0
32,60,60212,Ercuis,19.93,127,2.4194,7.2581
32,60,60213,Ermenonville,3.4,12,0.0,8.3333
32,60,60216,Erquinvillers,5.48,4,0.0,50.0
32,60,60218,Esches,4.11,22,0.0,13.6364
32,60,60221,Esquennoy,14.57,44,0.0,4.6512
32,60,60222,Essuiles,0.93,2,0.0,50.0
32,60,60223,Estrées-Saint-Denis,21.17,341,0.5935,5.9347
32,60,60225,Étouy,4.76,16,0.0,12.5
32,60,60232,Ferrières,6.7,12,0.0,16.6667
32,60,60233,Feuquières,40.15,236,1.7316,12.1212
32,60,60234,Fitz-James,19.77,209,1.0204,9.1837
32,60,60236,Flavy-le-Meldeux,6.18,5,0.0,0.0
32,60,60238,Fleurines,16.05,124,0.8197,9.8361
32,60,60239,Fleury,5.36,12,0.0,8.3333
32,60,60245,Formerie,18.89,192,0.0,11.9565
32,60,60251,Fouquerolles,0.85,1,0.0,0.0
32,60,60252,Fournival,1.52,3,0.0,0.0
32,60,60253,Francastel,7.88,16,0.0,20.0
32,60,60254,Francières,0.43,1,0.0,0.0
32,60,60255,Fréniches,0.74,1,0.0,0.0
32,60,60257,Fresne-Léguillon,1.2,2,0.0,0.0
32,60,60259,Fresnoy-en-Thelle,9.63,33,0.0,23.0769
32,60,60264,Frocourt,0.5,1,0.0,0.0
32,60,60265,Froissy,23.96,104,1.0,13.0
32,60,60268,Gannes,3.56,5,0.0,0.0
32,60,60273,Giraumont,5.11,12,0.0,0.0
32,60,60277,Goincourt,11.42,74,0.0,8.1081
32,60,60278,Golancourt,1.26,2,0.0,0.0
32,60,60281,Gournay-sur-Aronde,1.24,3,0.0,0.0
32,60,60282,Gouvieux,10.02,380,0.7916,4.2216
32,60,60284,Grandfresnoy,4.67,33,3.0303,9.0909
32,60,60285,Grandvillers-aux-Bois,0.85,1,0.0,0.0
32,60,60286,Grandvilliers,34.26,435,1.1876,9.7387
32,60,60291,Guiscard,22.63,157,2.6667,10.0
32,60,60298,Hanvoile,13.02,35,0.0,15.7895
32,60,60299,Hardivillers,10.43,23,0.0,9.0909
32,60,60302,Haudivillers,5.41,18,0.0,0.0
32,60,60304,Haute-Épine,9.35,10,0.0,0.0
32,60,60308,Hémévillers,0.53,1,0.0,0.0
32,60,60309,Hénonville,1.46,5,0.0,20.0
32,60,60310,Herchies,3.07,8,0.0,0.0
32,60,60313,Hermes,23.21,235,19.2982,4.386
32,60,60319,La Houssoye,6.64,15,0.0,6.6667
32,60,60321,Ivry-le-Temple,5.91,19,0.0,10.5263
32,60,60322,Jaméricourt,0.9,1,0.0,0.0
32,60,60324,Jaulzy,20.88,72,1.4493,7.2464
32,60,60325,Jaux,10.97,100,2.0408,10.2041
32,60,60327,Jouy-sous-Thelle,0.24,1,0.0,0.0
32,60,60328,Juvignies,4.2,5,0.0,0.0
32,60,60330,Laboissière-en-Thelle,2.9,14,0.0,7.6923
32,60,60331,Labosse,2.93,5,0.0,0.0
32,60,60332,Labruyère,7.13,15,0.0,0.0
32,60,60333,Lachapelle-aux-Pots,19.09,133,3.8462,5.3846
32,60,60337,Lachelle,4.59,15,0.0,0.0
32,60,60338,Lacroix-Saint-Ouen,26.91,619,0.9836,10.3041
32,60,60340,Lagny,0.95,2,0.0,0.0
32,60,60342,Laigneville,20.14,392,0.5291,9.7884
32,60,60343,Lalande-en-Son,11.54,30,0.0,3.3333
32,60,60344,Lalandelle,9.31,18,0.0,17.6471
32,60,60346,Lamorlaye,8.56,337,0.6369,6.9767
32,60,60348,Larbroye,8.77,17,0.0,5.8824
32,60,60350,Lassigny,18.41,112,0.9009,13.5135
