codgeo,YEAR,Demandeurs_Emploi
24520,aout_2024,830
24138,aout_2024,710
24294,aout_2024,560
24557,aout_2024,530
24053,aout_2024,810
25056,aout_2024,11740
25047,aout_2024,380
25321,aout_2024,410
25284,aout_2024,670
25057,aout_2024,730
25388,aout_2024,3160
25539,aout_2024,560
25462,aout_2024,1750
25031,aout_2024,1860
25527,aout_2024,330
25411,aout_2024,540
25580,aout_2024,1270
25578,aout_2024,330
26362,aout_2024,8120
26281,aout_2024,4150
26220,aout_2024,680
26064,aout_2024,570
26324,aout_2024,810
26325,aout_2024,730
26002,aout_2024,730
26113,aout_2024,640
26198,aout_2024,4570
26165,aout_2024,790
26166,aout_2024,640
26116,aout_2024,660
26088,aout_2024,500
26057,aout_2024,1150
26313,aout_2024,500
26108,aout_2024,1260
26058,aout_2024,2200
26347,aout_2024,640
26235,aout_2024,1530
26124,aout_2024,430
26252,aout_2024,950
27229,aout_2024,6040
27701,aout_2024,1470
27448,aout_2024,430
27679,aout_2024,710
27284,aout_2024,1170
27602,aout_2024,390
27165,aout_2024,450
27681,aout_2024,2640
27198,aout_2024,410
27056,aout_2024,990
27375,aout_2024,2160
27467,aout_2024,1100
27275,aout_2024,780
27213,aout_2024,400
27016,aout_2024,790
27022,aout_2024,440
28085,aout_2024,3950
28134,aout_2024,4370
28218,aout_2024,1890
28088,aout_2024,1390
28103,aout_2024,360
28140,aout_2024,490
28229,aout_2024,1150
28209,aout_2024,380
28280,aout_2024,970
28404,aout_2024,1400
28220,aout_2024,490
28015,aout_2024,430
28015,aout_2024,430
28015,aout_2024,430
29232,aout_2024,6110
29046,aout_2024,1780
29220,aout_2024,770
29241,aout_2024,600
29026,aout_2024,460
29042,aout_2024,640
29058,aout_2024,640
29019,aout_2024,14310
29259,aout_2024,590
29124,aout_2024,530
29024,aout_2024,630
29212,aout_2024,760
29212,aout_2024,270
29130,aout_2024,270
29260,aout_2024,490
29233,aout_2024,1160
29150,aout_2024,500
29004,aout_2024,500
29274,aout_2024,460
29105,aout_2024,750
29189,aout_2024,940
29235,aout_2024,810
29075,aout_2024,1040
29051,aout_2024,560
29020,aout_2024,480
29151,aout_2024,1660
29199,aout_2024,330
29174,aout_2024,530
29158,aout_2024,430
29103,aout_2024,1290
29069,aout_2024,520
29178,aout_2024,380
29061,aout_2024,380
29160,aout_2024,540
29117,aout_2024,400
29195,aout_2024,540
29039,aout_2024,1690
29293,aout_2024,490
30189,aout_2024,17940
30007,aout_2024,5320
30132,aout_2024,790
30034,aout_2024,760
30125,aout_2024,510
30155,aout_2024,520
30202,aout_2024,1150
30011,aout_2024,680
30221,aout_2024,550
30028,aout_2024,2140
30003,aout_2024,880
30047,aout_2024,470
30133,aout_2024,1100
30321,aout_2024,590
30141,aout_2024,500
30141,aout_2024,500
30032,aout_2024,2910
30344,aout_2024,510
30156,aout_2024,720
30294,aout_2024,470
30243,aout_2024,780
30351,aout_2024,1010
30062,aout_2024,600
30006,aout_2024,530
30169,aout_2024,610
30341,aout_2024,1360
30033,aout_2024,580
30217,aout_2024,590
30334,aout_2024,780
30258,aout_2024,2090
31555,aout_2024,64190
31433,aout_2024,850
31458,aout_2024,540
31445,aout_2024,400
31044,aout_2024,1400
31022,aout_2024,1120
31467,aout_2024,670
31282,aout_2024,960
31091,aout_2024,620
31182,aout_2024,600
31557,aout_2024,2390
31033,aout_2024,1000
31561,aout_2024,960
31488,aout_2024,930
31451,aout_2024,990
31157,aout_2024,2090
31588,aout_2024,980
31203,aout_2024,760
31582,aout_2024,430
31113,aout_2024,1410
31232,aout_2024,840
31341,aout_2024,610
31584,aout_2024,590
31107,aout_2024,570
31188,aout_2024,340
31499,aout_2024,760
31187,aout_2024,1020
31291,aout_2024,780
31446,aout_2024,1460
31547,aout_2024,880
31395,aout_2024,2770
31165,aout_2024,630
31118,aout_2024,560
31202,aout_2024,540
31506,aout_2024,1180
31150,aout_2024,880
31069,aout_2024,2460
31056,aout_2024,830
31351,aout_2024,690
31169,aout_2024,550
31149,aout_2024,3780
31116,aout_2024,1070
31490,aout_2024,1060
31483,aout_2024,1290
31417,aout_2024,590
31424,aout_2024,1670
31032,aout_2024,670
31248,aout_2024,570
31526,aout_2024,630
32013,aout_2024,2030
32107,aout_2024,690
32132,aout_2024,500
32160,aout_2024,690
33063,aout_2024,31770
33069,aout_2024,2080
33424,aout_2024,430
33029,aout_2024,410
33009,aout_2024,860
33273,aout_2024,510
33422,aout_2024,660
33039,aout_2024,3540
33229,aout_2024,550
33550,aout_2024,4070
33080,aout_2024,540
33119,aout_2024,3360
33449,aout_2024,2240
33376,aout_2024,500
33192,aout_2024,2000
33200,aout_2024,960
33227,aout_2024,910
33138,aout_2024,920
33366,aout_2024,1300
33314,aout_2024,660
33529,aout_2024,2400
33167,aout_2024,2130
33256,aout_2024,380
33056,aout_2024,1360
33322,aout_2024,470
33312,aout_2024,890
33249,aout_2024,3290
33519,aout_2024,740
33162,aout_2024,2260
33240,aout_2024,740
33535,aout_2024,340
33013,aout_2024,790
33555,aout_2024,450
33051,aout_2024,880
33284,aout_2024,960
33058,aout_2024,640
33522,aout_2024,3940
33036,aout_2024,460
33003,aout_2024,1700
33433,aout_2024,900
33207,aout_2024,500
33199,aout_2024,1800
33527,aout_2024,780
33243,aout_2024,2900
33005,aout_2024,890
33075,aout_2024,1820
33032,aout_2024,1010
33096,aout_2024,750
33397,aout_2024,390
33318,aout_2024,4760
33122,aout_2024,930
33090,aout_2024,380
33214,aout_2024,640
33281,aout_2024,6580
33011,aout_2024,510
33498,aout_2024,660
33042,aout_2024,590
33042,aout_2024,590
33238,aout_2024,760
33393,aout_2024,580
33236,aout_2024,640
33019,aout_2024,830
34172,aout_2024,40290
34108,aout_2024,2450
34199,aout_2024,1150
34154,aout_2024,1860
34157,aout_2024,1050
34114,aout_2024,680
34058,aout_2024,620
34057,aout_2024,3020
34301,aout_2024,5130
34192,aout_2024,780
34344,aout_2024,1220
34300,aout_2024,590
34003,aout_2024,4300
34150,aout_2024,930
34069,aout_2024,530
34145,aout_2024,3580
34298,aout_2024,500
34299,aout_2024,1000
34270,aout_2024,1310
34332,aout_2024,840
34198,aout_2024,1000
34032,aout_2024,11100
34101,aout_2024,550
34023,aout_2024,680
34031,aout_2024,580
34213,aout_2024,590
34202,aout_2024,690
34151,aout_2024,820
34028,aout_2024,620
34088,aout_2024,730
34022,aout_2024,770
34259,aout_2024,590
34095,aout_2024,760
34142,aout_2024,1070
34239,aout_2024,670
34217,aout_2024,500
34327,aout_2024,660
34337,aout_2024,920
34113,aout_2024,630
34116,aout_2024,970
34079,aout_2024,1320
34077,aout_2024,410
34120,aout_2024,540
34090,aout_2024,760
34129,aout_2024,1550
34247,aout_2024,290
34255,aout_2024,600
34123,aout_2024,1550
35238,aout_2024,25090
35095,aout_2024,480
35066,aout_2024,800
35353,aout_2024,520
35055,aout_2024,1000
35281,aout_2024,1650
35136,aout_2024,580
35188,aout_2024,450
35047,aout_2024,1590
35068,aout_2024,500
35206,aout_2024,740
35206,aout_2024,740
35208,aout_2024,470
35334,aout_2024,570
35049,aout_2024,380
35085,aout_2024,420
35115,aout_2024,2080
35037,aout_2024,420
35196,aout_2024,590
35152,aout_2024,640
35184,aout_2024,420
35288,aout_2024,4330
35069,aout_2024,700
35257,aout_2024,370
35012,aout_2024,590
35176,aout_2024,650
35176,aout_2024,650
35176,aout_2024,650
35360,aout_2024,1680
35051,aout_2024,1470
35177,aout_2024,360
35173,aout_2024,550
35207,aout_2024,430
35126,aout_2024,730
35275,aout_2024,380
35236,aout_2024,1010
35240,aout_2024,830
35001,aout_2024,490
35228,aout_2024,530
35210,aout_2024,820
35278,aout_2024,640
35352,aout_2024,660
35093,aout_2024,810
35024,aout_2024,990
35120,aout_2024,460
35139,aout_2024,390
36044,aout_2024,4480
36088,aout_2024,1060
36063,aout_2024,630
36006,aout_2024,450
36018,aout_2024,440
36159,aout_2024,270
37261,aout_2024,15960
37063,aout_2024,460
37027,aout_2024,420
37050,aout_2024,1160
37109,aout_2024,690
37139,aout_2024,320
37266,aout_2024,440
37159,aout_2024,480
37156,aout_2024,830
37122,aout_2024,3750
37104,aout_2024,360
37003,aout_2024,1310
37072,aout_2024,800
37018,aout_2024,520
37195,aout_2024,1050
37214,aout_2024,1310
37208,aout_2024,920
37132,aout_2024,520
37233,aout_2024,2020
37273,aout_2024,450
38185,aout_2024,15490
38449,aout_2024,470
38449,aout_2024,470
38193,aout_2024,1870
38553,aout_2024,2250
38509,aout_2024,740
38382,aout_2024,1180
38151,aout_2024,3640
38337,aout_2024,500
38344,aout_2024,780
38416,aout_2024,770
38485,aout_2024,820
38486,aout_2024,470
38140,aout_2024,500
38547,aout_2024,470
38544,aout_2024,3070
38517,aout_2024,670
38562,aout_2024,560
38507,aout_2024,570
38507,aout_2024,570
38316,aout_2024,560
38097,aout_2024,440
38085,aout_2024,800
38085,aout_2024,800
38229,aout_2024,1070
38130,aout_2024,460
38034,aout_2024,470
38011,aout_2024,260
38557,aout_2024,260
38537,aout_2024,670
38053,aout_2024,3020
38053,aout_2024,3020
38158,aout_2024,850
38397,aout_2024,360
38249,aout_2024,330
38565,aout_2024,630
38269,aout_2024,330
38474,aout_2024,760
38421,aout_2024,3060
38529,aout_2024,310
38422,aout_2024,310
38150,aout_2024,440
38538,aout_2024,260
38239,aout_2024,590
38545,aout_2024,490
38001,aout_2024,490
38001,aout_2024,490
38563,aout_2024,1940
38133,aout_2024,330
38314,aout_2024,620
38298,aout_2024,710
38425,aout_2024,570
38169,aout_2024,2130
38179,aout_2024,460
38022,aout_2024,550
38111,aout_2024,470
38087,aout_2024,490
38516,aout_2024,390
38524,aout_2024,440
38318,aout_2024,570
38317,aout_2024,1050
38423,aout_2024,520
39300,aout_2024,1650
39198,aout_2024,2170
39478,aout_2024,910
39097,aout_2024,590
39368,aout_2024,580
40192,aout_2024,2690
40088,aout_2024,2820
40197,aout_2024,390
40197,aout_2024,390
40065,aout_2024,980
40310,aout_2024,780
40217,aout_2024,760
40184,aout_2024,850
40312,aout_2024,1170
40284,aout_2024,770
40281,aout_2024,810
40273,aout_2024,470
40209,aout_2024,590
40282,aout_2024,440
40133,aout_2024,670
40046,aout_2024,1580
40001,aout_2024,520
40279,aout_2024,1330
41018,aout_2024,5290
41269,aout_2024,1500
41194,aout_2024,1680
41232,aout_2024,340
41295,aout_2024,520
41136,aout_2024,500
41059,aout_2024,580
42218,aout_2024,20220
42094,aout_2024,590
42071,aout_2024,620
42059,aout_2024,420
42183,aout_2024,990
42184,aout_2024,920
42005,aout_2024,980
42279,aout_2024,960
42149,aout_2024,370
42189,aout_2024,790
42316,aout_2024,800
42275,aout_2024,420
42302,aout_2024,510
42332,aout_2024,320
42187,aout_2024,4280
42127,aout_2024,610
42103,aout_2024,450
42222,aout_2024,390
42323,aout_2024,530
42305,aout_2024,450
42330,aout_2024,570
42207,aout_2024,3630
42304,aout_2024,560
42044,aout_2024,1360
42223,aout_2024,460
42147,aout_2024,1400
42237,aout_2024,510
42256,aout_2024,390
42095,aout_2024,1960
42186,aout_2024,1550
43157,aout_2024,2120
43040,aout_2024,670
43012,aout_2024,450
43137,aout_2024,680
43268,aout_2024,590
43224,aout_2024,510
44109,aout_2024,34350
44036,aout_2024,1030
44009,aout_2024,560
44071,aout_2024,340
44151,aout_2024,450
44041,aout_2024,440
44066,aout_2024,410
44209,aout_2024,670
44215,aout_2024,1740
44015,aout_2024,780
44003,aout_2024,940
44129,aout_2024,830
44064,aout_2024,320
44043,aout_2024,600
44131,aout_2024,1240
44047,aout_2024,1700
44190,aout_2024,2150
44201,aout_2024,460
44035,aout_2024,1240
44154,aout_2024,960
44195,aout_2024,640
44087,aout_2024,680
44067,aout_2024,470
44188,aout_2024,650
44005,aout_2024,580
44212,aout_2024,650
44020,aout_2024,1760
44069,aout_2024,1290
44217,aout_2024,370
44158,aout_2024,490
44213,aout_2024,560
44132,aout_2024,900
44110,aout_2024,660
44143,aout_2024,4110
44175,aout_2024,350
44072,aout_2024,550
44084,aout_2024,590
44029,aout_2024,480
44169,aout_2024,520
44204,aout_2024,750
44026,aout_2024,1370
44052,aout_2024,690
44055,aout_2024,1210
44180,aout_2024,530
44103,aout_2024,590
44210,aout_2024,820
44021,aout_2024,410
44184,aout_2024,7090
44101,aout_2024,490
44128,aout_2024,450
44166,aout_2024,480
44120,aout_2024,450
44186,aout_2024,500
44114,aout_2024,1990
44182,aout_2024,470
44098,aout_2024,390
44162,aout_2024,4580
44073,aout_2024,420
44018,aout_2024,540
44198,aout_2024,710
44179,aout_2024,300
44082,aout_2024,380
44130,aout_2024,420
44194,aout_2024,480
44172,aout_2024,1170
45234,aout_2024,13060
45082,aout_2024,580
45068,aout_2024,1860
45203,aout_2024,500
45285,aout_2024,1880
45169,aout_2024,810
45232,aout_2024,1480
45224,aout_2024,340
45028,aout_2024,810
45004,aout_2024,1190
45208,aout_2024,2460
45146,aout_2024,480
45053,aout_2024,420
45252,aout_2024,1080
45191,aout_2024,690
45075,aout_2024,880
45147,aout_2024,2350
45089,aout_2024,610
45155,aout_2024,1570
45274,aout_2024,460
45315,aout_2024,540
45286,aout_2024,780
45338,aout_2024,610
45298,aout_2024,490
45302,aout_2024,1540
45284,aout_2024,2330
46042,aout_2024,2400
46102,aout_2024,910
47001,aout_2024,4250
47252,aout_2024,730
47157,aout_2024,1800
47032,aout_2024,510
47323,aout_2024,2700
47310,aout_2024,1010
47106,aout_2024,490
47100,aout_2024,390
47201,aout_2024,860
47031,aout_2024,430
47195,aout_2024,650
48095,aout_2024,860
49007,aout_2024,18110
49020,aout_2024,380
49035,aout_2024,390
49218,aout_2024,1120
49218,aout_2024,1120
49092,aout_2024,1540
49092,aout_2024,1540
49267,aout_2024,970
49246,aout_2024,1120
49223,aout_2024,460
49377,aout_2024,370
49018,aout_2024,1010
49018,aout_2024,1010
49180,aout_2024,700
49180,aout_2024,700
49200,aout_2024,440
49367,aout_2024,360
49176,aout_2024,330
49015,aout_2024,1160
49307,aout_2024,1100
49021,aout_2024,590
49194,aout_2024,440
49069,aout_2024,1230
49063,aout_2024,470
49099,aout_2024,5150
49373,aout_2024,630
49050,aout_2024,820
49080,aout_2024,690
49261,aout_2024,770
49261,aout_2024,770
49183,aout_2024,300
49345,aout_2024,430
49328,aout_2024,3170
49248,aout_2024,790
49301,aout_2024,1790
49214,aout_2024,570
49323,aout_2024,610
49228,aout_2024,590
49228,aout_2024,590
49331,aout_2024,1380
49023,aout_2024,1610
49244,aout_2024,1240
49125,aout_2024,1010
49353,aout_2024,1840
50502,aout_2024,1830
50129,aout_2024,6120
50147,aout_2024,820
50082,aout_2024,370
50082,aout_2024,370
50025,aout_2024,910
50218,aout_2024,1120
50041,aout_2024,630
50099,aout_2024,610
50484,aout_2024,430
50615,aout_2024,390
51108,aout_2024,4640
51454,aout_2024,20360
51535,aout_2024,460
51030,aout_2024,400
51030,aout_2024,400
51250,aout_2024,490
51230,aout_2024,2400
51649,aout_2024,1330
51172,aout_2024,390
51388,aout_2024,280
51662,aout_2024,300
51573,aout_2024,800
51055,aout_2024,520
51506,aout_2024,500
52121,aout_2024,1730
52448,aout_2024,2490
52269,aout_2024,800
53130,aout_2024,5190
53147,aout_2024,970
53062,aout_2024,1230
53096,aout_2024,350
53097,aout_2024,530
53054,aout_2024,360
53201,aout_2024,490
53034,aout_2024,310
54395,aout_2024,9790
54159,aout_2024,660
54482,aout_2024,910
54274,aout_2024,1020
54099,aout_2024,610
54257,aout_2024,270
54580,aout_2024,830
54528,aout_2024,1630
54483,aout_2024,510
54339,aout_2024,710
54397,aout_2024,510
54280,aout_2024,670
54115,aout_2024,620
54322,aout_2024,390
54184,aout_2024,790
54498,aout_2024,310
54329,aout_2024,2080
54263,aout_2024,610
54357,aout_2024,1070
54382,aout_2024,810
54215,aout_2024,660
54323,aout_2024,1470
54300,aout_2024,530
54439,aout_2024,360
54318,aout_2024,360
54547,aout_2024,2600
54395,aout_2024,2600
54526,aout_2024,750
54304,aout_2024,1180
54578,aout_2024,820
54390,aout_2024,1310
54431,aout_2024,1310
54328,aout_2024,320
54273,aout_2024,700
55029,aout_2024,1510
55545,aout_2024,1860
55122,aout_2024,690
56260,aout_2024,4830
56121,aout_2024,5670
56010,aout_2024,420
56143,aout_2024,340
56184,aout_2024,610
56166,aout_2024,340
56053,aout_2024,500
56107,aout_2024,440
56162,aout_2024,1080
56178,aout_2024,1130
56177,aout_2024,580
56240,aout_2024,570
56075,aout_2024,470
56067,aout_2024,350
56176,aout_2024,470
56023,aout_2024,530
56007,aout_2024,1370
56101,aout_2024,590
56251,aout_2024,620
56248,aout_2024,350
56078,aout_2024,800
56185,aout_2024,580
56098,aout_2024,2070
56003,aout_2024,300
56090,aout_2024,520
56193,aout_2024,450
56169,aout_2024,440
56094,aout_2024,440
56083,aout_2024,1410
56165,aout_2024,760
56036,aout_2024,480
56243,aout_2024,740
56164,aout_2024,470
56158,aout_2024,550
56206,aout_2024,810
57463,aout_2024,13300
57672,aout_2024,3670
57757,aout_2024,1530
57591,aout_2024,930
57751,aout_2024,1880
57160,aout_2024,1390
57447,aout_2024,590
57480,aout_2024,2100
57443,aout_2024,440
57487,aout_2024,420
57666,aout_2024,630
57221,aout_2024,1130
57631,aout_2024,2240
57433,aout_2024,1050
57097,aout_2024,410
57089,aout_2024,400
57306,aout_2024,1480
57491,aout_2024,760
57683,aout_2024,740
57206,aout_2024,1520
57474,aout_2024,480
57283,aout_2024,840
57269,aout_2024,620
57323,aout_2024,400
57660,aout_2024,1200
57019,aout_2024,1000
57209,aout_2024,470
57038,aout_2024,430
57630,aout_2024,1240
57012,aout_2024,600
57207,aout_2024,680
57058,aout_2024,870
57332,aout_2024,560
57336,aout_2024,610
57606,aout_2024,1740
57663,aout_2024,740
57537,aout_2024,580
57227,aout_2024,2760
57240,aout_2024,1450
57240,aout_2024,1450
58194,aout_2024,2970
58086,aout_2024,810
58086,aout_2024,810
58095,aout_2024,370
58059,aout_2024,330
58303,aout_2024,550
59350,aout_2024,28650
59512,aout_2024,16100
59368,aout_2024,2140
59011,aout_2024,740
59560,aout_2024,1320
59339,aout_2024,630
59317,aout_2024,660
59656,aout_2024,400
59636,aout_2024,740
59654,aout_2024,1040
59360,aout_2024,2240
59205,aout_2024,1210
59603,aout_2024,700
59352,aout_2024,540
59234,aout_2024,690
59328,aout_2024,1890
59632,aout_2024,550
59653,aout_2024,550
59648,aout_2024,1380
59183,aout_2024,9800
59456,aout_2024,860
59239,aout_2024,450
59650,aout_2024,4680
59272,aout_2024,420
59220,aout_2024,1760
59452,aout_2024,660
59153,aout_2024,1330
59327,aout_2024,740
59163,aout_2024,1990
59227,aout_2024,540
59131,aout_2024,720
59524,aout_2024,340
59170,aout_2024,710
59295,aout_2024,1840
59079,aout_2024,960
59202,aout_2024,340
59599,aout_2024,13170
59155,aout_2024,2010
59553,aout_2024,330
59172,aout_2024,3520
59052,aout_2024,450
59508,aout_2024,980
59588,aout_2024,530
59526,aout_2024,1580
59586,aout_2024,410
59279,aout_2024,1930
59268,aout_2024,450
59447,aout_2024,960
59043,aout_2024,1010
59359,aout_2024,510
59017,aout_2024,2990
59179,aout_2024,1470
59509,aout_2024,540
59646,aout_2024,1680
59606,aout_2024,6110
59032,aout_2024,750
59606,aout_2024,750
59449,aout_2024,870
59286,aout_2024,1460
59291,aout_2024,2200
59527,aout_2024,1050
59136,aout_2024,1020
59410,aout_2024,2290
59367,aout_2024,1280
59332,aout_2024,1280
59122,aout_2024,4120
59014,aout_2024,1990
59421,aout_2024,970
59569,aout_2024,1980
59324,aout_2024,1250
59663,aout_2024,310
59051,aout_2024,640
59574,aout_2024,1600
59009,aout_2024,5750
59459,aout_2024,510
59178,aout_2024,5960
59299,aout_2024,1880
59386,aout_2024,1020
59481,aout_2024,560
59139,aout_2024,2090
59329,aout_2024,410
59165,aout_2024,630
59152,aout_2024,1050
59008,aout_2024,1380
59491,aout_2024,1550
59392,aout_2024,4150
59249,aout_2024,1740
59033,aout_2024,1140
59094,aout_2024,690
59400,aout_2024,890
59230,aout_2024,650
59616,aout_2024,1140
59378,aout_2024,2840
59365,aout_2024,930
59225,aout_2024,790
59271,aout_2024,2760
59383,aout_2024,1340
59044,aout_2024,300
59507,aout_2024,2010
59343,aout_2024,650
59273,aout_2024,990
59457,aout_2024,560
59431,aout_2024,540
59112,aout_2024,1600
59544,aout_2024,1140
59482,aout_2024,450
59090,aout_2024,610
59484,aout_2024,730
59143,aout_2024,670
59212,aout_2024,500
59028,aout_2024,970
59426,aout_2024,590
59253,aout_2024,960
60057,aout_2024,6740
60175,aout_2024,4100
60395,aout_2024,1620
60581,aout_2024,650
60360,aout_2024,630
60414,aout_2024,1540
60463,aout_2024,2420
60159,aout_2024,4070
60139,aout_2024,760
60439,aout_2024,540
60346,aout_2024,500
60282,aout_2024,500
60382,aout_2024,750
60612,aout_2024,1090
60471,aout_2024,1730
60141,aout_2024,780
60157,aout_2024,950
60338,aout_2024,410
60509,aout_2024,1220
60176,aout_2024,1130
60684,aout_2024,670
61001,aout_2024,2940
61169,aout_2024,1800
61006,aout_2024,1290
61214,aout_2024,790
61168,aout_2024,510
61486,aout_2024,320
62263,aout_2024,310
62041,aout_2024,4830
62193,aout_2024,8970
62427,aout_2024,2910
62737,aout_2024,570
62173,aout_2024,410
62274,aout_2024,590
62014,aout_2024,810
62767,aout_2024,470
62502,aout_2024,310
62244,aout_2024,480
62276,aout_2024,500
62132,aout_2024,370
62457,aout_2024,680
62386,aout_2024,710
62186,aout_2024,1240
62516,aout_2024,1050
62160,aout_2024,4990
62065,aout_2024,1890
62645,aout_2024,440
62004,aout_2024,660
62099,aout_2024,450
62523,aout_2024,530
62525,aout_2024,920
62215,aout_2024,1570
62628,aout_2024,740
62753,aout_2024,650
62643,aout_2024,1210
62035,aout_2024,520
62268,aout_2024,440
62560,aout_2024,450
62048,aout_2024,1170
62758,aout_2024,1020
62617,aout_2024,1270
62498,aout_2024,4290
62724,aout_2024,960
62473,aout_2024,720
62397,aout_2024,570
62746,aout_2024,430
62057,aout_2024,430
62119,aout_2024,2960
62895,aout_2024,880
62133,aout_2024,880
62771,aout_2024,1100
62413,aout_2024,1320
62270,aout_2024,750
62194,aout_2024,560
62667,aout_2024,980
62765,aout_2024,1850
62757,aout_2024,400
62757,aout_2024,400
62040,aout_2024,890
62443,aout_2024,560
62555,aout_2024,590
62139,aout_2024,370
62637,aout_2024,1050
62108,aout_2024,1180
62083,aout_2024,840
62318,aout_2024,930
62587,aout_2024,940
62126,aout_2024,810
62563,aout_2024,890
62570,aout_2024,1150
62178,aout_2024,2550
62250,aout_2024,920
62548,aout_2024,850
62351,aout_2024,610
62528,aout_2024,640
62261,aout_2024,330
62497,aout_2024,610
62510,aout_2024,3420
62907,aout_2024,820
62491,aout_2024,310
62842,aout_2024,710
62893,aout_2024,450
62400,aout_2024,500
62624,aout_2024,640
62249,aout_2024,810
63113,aout_2024,14850
63032,aout_2024,790
63063,aout_2024,610
63070,aout_2024,400
63103,aout_2024,490
63014,aout_2024,750
63195,aout_2024,570
63300,aout_2024,1900
63457,aout_2024,360
63430,aout_2024,1600
63164,aout_2024,890
63193,aout_2024,530
63075,aout_2024,1430
63284,aout_2024,870
63178,aout_2024,1480
63307,aout_2024,510
63003,aout_2024,500
63069,aout_2024,350
63124,aout_2024,1440
64445,aout_2024,8140
64102,aout_2024,5450
64284,aout_2024,620
64545,aout_2024,790
64129,aout_2024,1530
64348,aout_2024,1120
64410,aout_2024,630
64122,aout_2024,2340
64125,aout_2024,740
64335,aout_2024,700
64256,aout_2024,550
64160,aout_2024,460
64230,aout_2024,380
64430,aout_2024,880
64495,aout_2024,540
64269,aout_2024,310
64140,aout_2024,900
64422,aout_2024,1010
64547,aout_2024,690
64189,aout_2024,580
64483,aout_2024,1340
64024,aout_2024,3900
64260,aout_2024,1550
64407,aout_2024,400
64496,aout_2024,470
65440,aout_2024,5350
65286,aout_2024,1410
65059,aout_2024,750
65258,aout_2024,590
65100,aout_2024,450
65460,aout_2024,390
65417,aout_2024,450
65047,aout_2024,730
66136,aout_2024,17040
66088,aout_2024,890
66037,aout_2024,1480
66024,aout_2024,650
66065,aout_2024,1290
66172,aout_2024,1090
66180,aout_2024,1190
66195,aout_2024,770
66189,aout_2024,480
66210,aout_2024,1070
66028,aout_2024,860
66213,aout_2024,710
66141,aout_2024,1260
66049,aout_2024,930
66017,aout_2024,850
66021,aout_2024,840
66144,aout_2024,560
66149,aout_2024,780
66164,aout_2024,1220
66038,aout_2024,590
66008,aout_2024,1500
66171,aout_2024,1350
67482,aout_2024,32420
67388,aout_2024,430
67131,aout_2024,360
67300,aout_2024,750
67021,aout_2024,630
67130,aout_2024,830
67544,aout_2024,600
67067,aout_2024,670
67313,aout_2024,500
67118,aout_2024,520
67343,aout_2024,440
67348,aout_2024,1000
67028,aout_2024,460
67046,aout_2024,1280
67447,aout_2024,3990
67520,aout_2024,430
67372,aout_2024,360
67267,aout_2024,2020
67218,aout_2024,2330
67152,aout_2024,480
67106,aout_2024,330
67309,aout_2024,360
67471,aout_2024,540
67180,aout_2024,3150
67365,aout_2024,1400
67506,aout_2024,460
67411,aout_2024,340
67458,aout_2024,360
67462,aout_2024,1830
67519,aout_2024,280
67137,aout_2024,360
67437,aout_2024,1100
67151,aout_2024,300
67043,aout_2024,2120
67204,aout_2024,1020
68066,aout_2024,6550
68224,aout_2024,15350
68154,aout_2024,1660
68256,aout_2024,920
68004,aout_2024,470
68298,aout_2024,380
68278,aout_2024,1170
68145,aout_2024,400
68082,aout_2024,570
68166,aout_2024,1220
68376,aout_2024,1420
68297,aout_2024,2420
68375,aout_2024,900
68149,aout_2024,720
68056,aout_2024,640
68315,aout_2024,560
68300,aout_2024,410
68271,aout_2024,1000
68118,aout_2024,360
68195,aout_2024,490
68112,aout_2024,1160
68163,aout_2024,420
68063,aout_2024,1020
68042,aout_2024,360
68334,aout_2024,760
68374,aout_2024,570
69123,aout_2024,51430
69266,aout_2024,17380
69202,aout_2024,1500
69256,aout_2024,6230
69028,aout_2024,390
69081,aout_2024,1200
69286,aout_2024,2900
69275,aout_2024,2670
69244,aout_2024,1580
69243,aout_2024,1010
69199,aout_2024,2520
69259,aout_2024,8470
69112,aout_2024,420
69010,aout_2024,590
69019,aout_2024,1200
69204,aout_2024,1320
69248,aout_2024,450
69143,aout_2024,630
69044,aout_2024,360
69088,aout_2024,570
69205,aout_2024,330
69069,aout_2024,840
69094,aout_2024,460
69034,aout_2024,3440
69149,aout_2024,750
69276,aout_2024,1070
69282,aout_2024,2960
69279,aout_2024,380
69089,aout_2024,1040
69142,aout_2024,630
69297,aout_2024,380
69291,aout_2024,390
69194,aout_2024,380
69260,aout_2024,330
69264,aout_2024,4190
69092,aout_2024,660
69040,aout_2024,470
69141,aout_2024,340
69191,aout_2024,410
69009,aout_2024,590
69157,aout_2024,320
69029,aout_2024,3780
69096,aout_2024,910
69027,aout_2024,860
69100,aout_2024,630
69006,aout_2024,370
69072,aout_2024,570
69292,aout_2024,440
69149,aout_2024,2510
69043,aout_2024,550
69255,aout_2024,380
69271,aout_2024,700
69091,aout_2024,2600
69287,aout_2024,360
69288,aout_2024,370
69278,aout_2024,380
69277,aout_2024,680
69283,aout_2024,950
69290,aout_2024,4780
69273,aout_2024,770
70550,aout_2024,1760
70279,aout_2024,630
70310,aout_2024,870
70311,aout_2024,680
70285,aout_2024,1040
71076,aout_2024,5340
71475,aout_2024,470
71230,aout_2024,470
71047,aout_2024,350
71073,aout_2024,460
71176,aout_2024,760
71153,aout_2024,2130
71310,aout_2024,470
71486,aout_2024,690
71137,aout_2024,300
71306,aout_2024,1920
71445,aout_2024,550
